0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,seq_tool
0.24761102,0.2712522,0.92972016,0.88261414,0.8288468,0.5919838,0.40101153,0.67325425,0.6315824,0.80386275,0.6532751,0.8260842,0.54649335,0.41116586,0.36165878,0.41323638,0.45380196,0.8084027,0.8377322,0.68644965,0.53773797,0.81544375,0.7048489,0.34306824,0.4922197,0.55485326,0.20238432,0.5087261,0.8176576,0.44906443,0.43996352,0.30937764,0.6659878,0.8470994,0.15215486,0.47241792,0.7334936,0.7113894,0.77690214,0.34702313,0.48484737,0.7963989,0.61627513,0.5183712,0.86070526,0.79156035,0.6928949,0.28561255,0.5607269,0.6927984,0.6179712,0.48341635,0.44903737,0.75911224,0.4450678,0.6551603,0.5517286,0.4075997,0.7365518,0.27520236,0.28791848,0.62078285,0.38793632,0.100726575,0.46289966,0.5494635,0.32564795,0.3994167,0.82866585,0.6248243,0.76166934,0.5467125,0.4061323,0.9277885,0.2659039,0.5036848,0.14100811,0.7552555,0.9313482,0.41040474,0.59817225,0.4385441,0.65862083,0.48849976,0.6788368,0.885822,0.90507436,0.8199419,0.81848836,0.51981616,0.31418234,0.5317099,0.65737474,0.36716503,0.69138044,0.84135604,0.44164002,0.528589,0.854494,0.91184545,1.0
0.4623194,0.5762584,0.7948765,0.7136572,0.69958556,0.5066835,0.29650357,0.7401502,0.79904807,0.74200517,0.5372463,0.78490853,0.85870636,0.51126176,0.65823674,0.25202376,0.37535098,0.8443578,0.66819555,0.55576247,0.36193436,0.7741848,0.768346,0.71223533,0.86552954,0.5306958,0.5580677,0.8277954,0.5705816,0.20013243,0.75380445,0.53257066,0.63753265,0.7166246,0.44531155,0.47244263,0.67312443,0.65728533,0.74744236,0.13909414,0.70239735,0.7909304,0.7618938,0.5319061,0.7244533,0.5166206,0.84231,0.06449211,0.84153634,0.9158095,0.63331455,0.5780316,0.8289218,0.54401636,0.5295161,0.5695874,0.86469245,0.6687258,0.47428873,0.08677724,0.53380466,0.6394095,0.8113834,0.27417085,0.71205986,0.7143573,0.7180414,0.8711857,0.78065073,0.7463108,0.8641289,0.8039227,0.59617853,0.76752454,0.5635713,0.61189806,0.6271707,0.5523682,0.97046393,0.73400646,0.6529344,0.15137374,0.88968945,0.15245807,0.4372201,0.59520704,0.8994845,0.73751324,0.7897949,0.5103916,0.019735754,0.21970367,0.64622915,0.75107306,0.6936336,0.54456884,0.8188427,0.84606487,0.58137065,0.5184082,1.0
0.61671776,0.3656516,0.704317,0.71429324,0.70745105,0.6536089,0.6085574,0.70532686,0.4887434,0.7648568,0.73162943,0.6174593,0.40249094,0.6845573,0.44679207,0.622776,0.42535597,0.6784847,0.4980439,0.32948786,0.63189685,0.30856776,0.40100756,0.5837206,0.38315967,0.49285254,0.14281538,0.37288368,0.7693887,0.4369733,0.5287802,0.3331613,0.6752598,0.5982716,0.46076575,0.65864563,0.88806564,0.7827805,0.6225215,0.48507145,0.26636082,0.7683836,0.3771692,0.7108195,0.8111081,0.8378798,0.50751513,0.77093357,0.3576137,0.21512175,0.7052342,0.26335,0.5910628,0.9658036,0.54790133,0.7672282,0.46495813,0.4907723,0.4674368,0.4186064,0.40053955,0.77404004,0.5386263,0.31144994,0.63296986,0.6330131,0.7237682,0.50265455,0.7320068,0.7456835,0.75832826,0.6516727,0.4699271,0.69853705,0.15087023,0.43871617,0.33230394,0.73387206,0.69944495,0.18643862,0.56090885,0.96299124,0.6641726,1.0,0.8060093,0.5361291,0.54578507,0.40770826,0.7077435,0.676039,0.8620517,0.88217306,0.3580371,0.05583203,0.57735944,0.7217754,0.47845685,0.45972186,0.7902611,0.48886755,1.0
0.7906733,0.46385166,0.70612156,0.7795137,0.804299,0.5852734,0.6919595,0.7594753,0.626551,0.5985797,0.6187215,0.5368036,0.72165465,0.6463076,0.6343955,0.670049,0.25658554,0.5307869,0.0,0.02211243,0.5971808,0.24792087,0.12977648,0.8858547,0.67183304,0.7764227,0.497154,0.6558089,0.532428,0.1835213,0.8025777,0.41760117,0.64744437,0.24221483,0.9017705,0.6707116,0.77952504,0.62585986,0.5171754,0.2939751,0.12466055,0.6597582,0.2511195,0.8240253,0.5868424,0.8062402,0.72517586,0.77253354,0.45108905,0.17680198,0.85834694,0.103899956,0.8179618,0.94892204,0.6437499,0.72733074,0.7670629,0.7528836,0.11224425,0.21972366,0.6274889,0.7024472,0.9620267,0.64457834,0.90104055,0.8065585,0.7496157,0.9110309,0.59014285,0.7548914,0.81289905,0.72832257,0.5070336,0.7661887,0.56888574,0.6514199,0.71945167,0.54373604,0.7007606,0.50272566,0.43102545,0.78716177,0.92219245,0.8111155,0.5759627,0.28076372,0.5488712,0.11026937,0.6461159,0.76026505,0.83802366,0.8054842,0.36769736,0.24377236,0.56151277,0.5796395,0.7835024,0.9221462,0.6537299,0.0430817,1.0
0.516532,0.40362725,0.8219571,0.8192587,0.8034623,0.52512944,0.7673571,0.7052458,0.7371536,0.7927145,0.63089305,0.54927814,0.72332627,0.55789167,0.46747133,0.6569058,0.33319792,0.4945169,0.13842362,0.14635155,0.6871995,0.3156824,0.15084451,0.7124365,0.53200185,0.7527166,0.43366504,0.53319746,0.5958507,0.20556632,0.62029755,0.39477974,0.6763296,0.33966395,0.6832879,0.66217625,0.68420815,0.79108906,0.72502303,0.2232884,0.08274919,0.7792634,0.2541924,0.76613384,0.729646,0.854429,0.68430436,0.72388417,0.34749708,0.07268107,0.94785273,0.034110904,0.6236854,0.986315,0.6685176,0.7285241,0.6692371,0.65278447,0.26841924,0.17722006,0.47309992,0.7319044,0.6517329,0.52631783,0.7384387,0.7413402,0.4644674,0.6044772,0.6237964,0.6314042,0.69266737,0.5812726,0.39987564,0.918499,0.487547,0.5765348,0.49406728,0.6128944,0.63838094,0.36136433,0.368814,0.93491435,0.89031905,0.7235643,0.73729205,0.368213,0.68202114,0.043313026,0.68292594,0.64805347,0.82610166,0.82496226,0.37607193,0.13964349,0.65334207,0.7209474,0.69737566,0.8316064,0.8489343,0.20081234,0.0
0.24250892,0.2678797,0.9333275,0.88850594,0.83179,0.5895091,0.3927834,0.6706917,0.63536274,0.8049414,0.6523437,0.83070135,0.55086493,0.40778762,0.36185473,0.40737712,0.45492017,0.809793,0.83739364,0.6877488,0.53593224,0.8181771,0.7052489,0.34603232,0.49638158,0.5594725,0.20208547,0.51194334,0.8180499,0.4453891,0.44320512,0.305337,0.6671481,0.84812903,0.14838761,0.47277048,0.7308115,0.70800763,0.7792874,0.34487343,0.48241848,0.8001102,0.6120522,0.5135092,0.8599446,0.78924024,0.6958643,0.2816172,0.5643624,0.6926279,0.6241942,0.48083436,0.44684038,0.7590457,0.44365746,0.6496765,0.5520314,0.40581697,0.7369808,0.26767725,0.28672463,0.62243485,0.39021236,0.09577474,0.46159217,0.54997814,0.31829402,0.4037012,0.8314556,0.6225896,0.7635026,0.5454688,0.4027074,0.92752874,0.26843932,0.5001519,0.14013353,0.7574167,0.9354714,0.41044286,0.59795356,0.43265772,0.658792,0.480688,0.6801132,0.88567686,0.91022336,0.8186389,0.8181497,0.51103985,0.30890074,0.52875805,0.6553208,0.37112588,0.69311947,0.84434795,0.44372678,0.5347907,0.8568325,0.91398525,1.0
0.5482757,0.7765118,0.44993344,0.72766477,0.5397025,0.347647,0.33748686,0.8533265,0.846352,0.87154984,0.27766454,0.47748858,0.91885936,0.6387769,0.12737572,0.01816529,0.1749421,0.9660176,0.40900728,0.6411954,0.28772125,0.5662953,0.9310386,0.61355406,0.91291225,0.63516665,0.31231588,0.8131707,0.53050125,0.31592166,0.59999925,0.17761314,0.25466773,0.43042937,0.59134686,0.5657095,0.71784586,0.42714402,0.62878054,0.32890043,0.51197195,0.56725234,0.6607483,0.30408826,0.88697165,0.6498144,0.8938214,0.16260314,0.8563387,0.97461903,0.19701031,0.38575214,0.8074013,0.58916825,0.31698507,0.26203758,0.89184034,0.82805425,0.1601861,0.058803946,0.854972,0.71384287,0.75070643,0.32711688,0.91492623,0.98813903,0.61308885,0.74306196,0.86987346,0.7325777,0.7015517,0.3961033,0.818921,0.734014,0.47772953,0.8017601,0.5834053,0.4904738,0.8951443,0.6021733,0.7224357,0.07938528,0.21876991,0.40626556,0.91628146,0.84986824,0.6264746,0.7480901,0.93962884,0.48615462,0.0,0.41360664,0.62911975,0.7509463,0.6024268,0.64898676,0.827623,0.73918927,0.0,0.6007715,1.0
0.4645229,0.5759702,0.8003237,0.71467716,0.69847804,0.50556517,0.2957047,0.7395799,0.79806846,0.74353284,0.5369099,0.7855935,0.85624766,0.5128408,0.65796006,0.25608328,0.37976155,0.84571743,0.6658634,0.55276245,0.3700335,0.7789215,0.76693815,0.70755154,0.859547,0.5297064,0.5547615,0.82224935,0.57480264,0.20124903,0.7576248,0.5350833,0.63716984,0.71637136,0.4402657,0.4710624,0.6743816,0.65639836,0.75053203,0.13971585,0.70373183,0.7920279,0.76499516,0.53275526,0.7244963,0.52097756,0.84287333,0.06943643,0.8379239,0.914009,0.63805866,0.5794148,0.8307375,0.54600924,0.5294652,0.57229954,0.86108583,0.66611814,0.47650272,0.085991174,0.53163004,0.6400298,0.8091116,0.27171606,0.71154296,0.7138782,0.7187643,0.8701494,0.78265375,0.7455694,0.8653786,0.8039049,0.59577173,0.77119994,0.56233305,0.61227614,0.6217302,0.55626744,0.97361803,0.733221,0.65253997,0.15344065,0.8871281,0.15846178,0.43842196,0.5973109,0.89815044,0.7399889,0.7920412,0.5163617,0.022680879,0.22286463,0.6460312,0.74794006,0.69567597,0.5470644,0.81318784,0.8426081,0.584037,0.52092636,0.0
0.22540691,0.2675493,0.869709,0.82897764,0.7482506,0.65811884,0.7297709,0.5979549,0.5790519,0.8273712,0.63262266,0.76502275,0.45991412,0.380089,0.17532411,0.8002813,0.29433185,0.6695766,0.82100403,0.7138345,0.6441384,0.64988524,0.66412854,0.22935069,0.4833146,0.76642126,0.38849968,0.41037068,0.62585485,0.6231814,0.1747351,0.3652981,0.6923108,0.79760635,0.35338897,0.52142316,0.6684727,0.847719,0.74718934,0.55795485,0.28660768,0.7998537,0.7927349,0.6302686,0.6714526,0.7401529,0.5207963,0.7621431,0.38209823,0.46789733,0.5077491,0.30336225,0.25279498,0.81780463,0.6176473,0.70396525,0.42945606,0.4954458,0.6337932,0.53898597,0.059777796,0.6191566,0.24294895,0.35207045,0.5226817,0.5315673,0.2638861,0.18130207,0.7196026,0.45052832,0.5011422,0.22527349,0.53180844,0.99280775,0.32650313,0.5618859,0.15988967,0.6833752,0.65283793,0.48950562,0.5055532,0.8511249,0.74004847,0.6797198,0.7630199,0.7806663,0.6963657,0.6748992,0.78661555,0.8385707,0.7155196,0.7382102,0.5882775,0.13105306,0.678004,0.84998477,0.35158983,0.49920687,0.8688581,0.74944806,0.0
0.8279242,0.51640064,0.81326306,0.38355786,0.8173507,0.48361403,0.4261675,0.7953401,0.8140307,0.7840717,0.5834586,0.6269797,0.6659571,0.19760329,0.34966257,0.4637602,0.5712531,0.11235595,0.68368566,0.29828385,0.58330387,0.6222853,0.12906379,0.25549376,0.51180804,0.7568815,0.654171,0.72328055,0.6148289,0.3337731,0.7521626,0.56391305,0.66546965,0.42563415,0.63643,0.44963384,0.857988,0.7710355,0.3377695,0.53485787,0.8348532,0.84332055,0.5020677,0.16602218,0.6898032,0.42839408,0.57608604,0.5442405,0.78574675,0.3799469,0.45603704,0.6883136,0.3775784,0.45770976,0.56936896,0.44491827,0.8556789,0.8069304,0.53337705,0.40445185,0.52302825,0.7411823,0.89664936,0.46549493,0.7780222,0.7797261,0.7493771,0.6167589,0.3874307,0.16365659,0.77639556,0.7764462,0.5813799,0.6395703,0.55216753,0.34807324,0.6126567,0.043289006,0.61138123,0.58402383,0.751792,0.66472214,0.6968268,0.5107665,0.7644911,0.49710095,0.61055714,0.2764825,0.49018133,0.6183351,0.6760368,0.30810508,0.52387583,0.7389241,0.5803092,0.48266062,0.8614852,0.83830744,0.7505224,0.42164254,1.0
0.5390926,0.35697562,0.538708,0.49661094,0.0,0.0,0.37874007,0.52020097,0.8498161,0.5974606,0.76940054,0.83601993,0.8876594,0.63205904,0.8394115,0.45204777,0.44635573,0.78997415,0.7038969,0.29653746,0.85687304,0.81775105,0.7478667,0.7778033,0.5862653,0.21317619,0.69125533,0.8792355,0.316252,0.0936057,0.98015356,0.19371909,0.6606241,0.78431743,0.72453094,0.2832669,0.38389316,0.9997262,0.882832,0.3652625,0.64204526,0.9659761,0.758534,0.0,0.51348156,0.0070500374,1.0,0.20867142,0.94729775,0.9526644,0.53929156,0.55757254,0.83852184,0.3874121,0.08681834,0.19957083,0.8291591,0.6353297,0.4287119,0.3888708,0.3020421,0.8124207,1.0,0.48555556,0.83488184,0.9216744,0.83022416,0.9016041,0.4064536,0.8971747,0.8391854,0.6915515,0.450549,0.018006265,0.3198278,0.20727813,0.7150151,0.51384956,0.89868224,0.389631,0.7906062,0.27153277,0.9502712,0.55679774,0.7227025,0.27598357,0.77645683,0.78271794,0.60133773,0.5023995,0.2043908,0.40955728,0.081974596,0.697342,0.8820323,0.4498503,0.9420859,0.6474885,0.21736676,0.75465745,1.0
0.562265,0.41033968,0.62045574,0.8610491,0.75356066,0.6924553,0.38758036,0.71150357,0.55642813,0.60504335,0.6191661,0.6043384,0.41488948,0.63068414,0.49872708,0.58077735,0.09351137,0.84034663,0.78035176,0.616803,0.0073468685,0.35130075,0.921548,0.73816484,0.75908226,0.59769005,0.34038258,0.75688463,0.6354456,0.45479903,0.26309547,0.09940326,0.6006081,0.8881196,0.68012995,0.5791462,0.7594458,0.5927899,0.38795888,0.41087976,0.26731253,0.32354826,0.6826708,0.469431,0.80666614,0.59598184,0.90642625,0.579025,0.758079,0.8718376,0.17648509,0.3668619,0.5242719,0.70205694,0.2515957,0.72845066,0.713888,0.6137163,0.21934444,0.43356612,0.58076125,0.6601318,0.8153093,0.37064025,0.7900697,0.8249487,0.8545744,0.836579,0.65001845,0.8069363,0.5134537,0.7460222,0.63328314,0.39255482,0.3536675,0.60467196,0.6039656,0.46567178,0.7785542,0.47694147,0.61789614,0.40251696,0.7969246,0.70047927,0.7317853,0.8258203,0.56596524,0.86129194,0.85402185,0.69208896,0.2774982,0.6412888,0.56676286,0.4980362,0.2478314,0.5952598,0.7570312,0.7955526,0.23967752,0.3784341,0.0
0.71502024,0.48044267,0.69337356,0.76943845,0.75529987,0.5163164,0.6338733,0.72277,0.7371739,0.68069154,0.62384063,0.5189623,0.7371682,0.6715667,0.6185133,0.5974075,0.29114407,0.53099227,0.10197002,0.103040576,0.5505261,0.22468147,0.21004426,0.92267466,0.623382,0.694926,0.47453296,0.6367914,0.543957,0.12210712,0.7636585,0.37262362,0.66876036,0.32568678,0.80206084,0.6876856,0.7543493,0.72309196,0.5939855,0.24187364,0.16157314,0.7219618,0.2790262,0.72294986,0.69298255,0.76269674,0.75417197,0.6739198,0.4579729,0.18526775,0.87333345,0.08889642,0.808979,0.9535419,0.5774868,0.7189498,0.7540924,0.7260036,0.12325159,0.19199884,0.6032653,0.77019995,0.91985923,0.5516473,0.8643672,0.82117206,0.75356275,0.887653,0.57966626,0.7585097,0.7777494,0.73889786,0.48114872,0.7096906,0.53428775,0.5799383,0.7137759,0.5389253,0.70197165,0.42013028,0.4592097,0.8016607,0.954321,0.7608373,0.7036147,0.23561361,0.5983502,0.11035395,0.6637373,0.6727345,0.7314655,0.76033103,0.31949008,0.26020592,0.60271275,0.578638,0.82765496,0.86028045,0.6298929,0.044664413,0.0
0.46978992,0.57047784,0.7428374,0.7146128,0.67686445,0.5096084,0.2725546,0.72591245,0.76478004,0.73014593,0.5544914,0.7743391,0.8390596,0.534743,0.65524185,0.27009824,0.34899962,0.8711944,0.67850035,0.55740005,0.3204922,0.7425403,0.80614203,0.7385175,0.8778982,0.5232544,0.53073895,0.83276945,0.57570314,0.20580408,0.7104838,0.49480677,0.63220567,0.74070996,0.45891303,0.47606474,0.6695175,0.6538316,0.72355914,0.1487813,0.66649216,0.75695145,0.74909216,0.51815087,0.7379512,0.47717,0.8280401,0.06464839,0.8484191,0.9337546,0.5884004,0.5629484,0.823188,0.54021597,0.4916759,0.5693217,0.8631872,0.67933744,0.4518339,0.10162613,0.5452968,0.6443578,0.80473334,0.27361673,0.7255722,0.7292421,0.74419,0.86176187,0.77810276,0.7667706,0.82432574,0.80537,0.6097074,0.72567046,0.53644776,0.60058457,0.63611925,0.5500061,0.9327025,0.70520777,0.66270316,0.15151042,0.88889056,0.18377459,0.45162594,0.5939411,0.8861916,0.7432538,0.79071873,0.50106287,0.014401913,0.24342173,0.6264454,0.7454108,0.66574055,0.5437908,0.8272463,0.8251343,0.544541,0.50412047,0.0
0.49686903,0.56632954,0.6252302,0.6295135,0.57673407,0.49176574,0.27456465,0.6634053,0.69555753,0.70521855,0.594657,0.78919315,0.8641915,0.57241815,0.7137388,0.32599065,0.3714987,0.9048985,0.65099174,0.527573,0.41835424,0.7866449,0.7907743,0.72936606,0.89111054,0.5203956,0.5084539,0.8009175,0.55501115,0.21510178,0.72433853,0.56313014,0.62538433,0.71821076,0.45552942,0.41796345,0.6526283,0.6665603,0.7447385,0.16105703,0.69665706,0.7884889,0.7456616,0.57112503,0.6819854,0.33793113,0.69122624,0.051279128,0.8585482,0.9247622,0.60255444,0.60990727,0.88872075,0.5165899,0.48524478,0.5076953,0.8516001,0.7283243,0.5033262,0.10905126,0.54917383,0.6273123,0.7362809,0.3105809,0.72196114,0.7038175,0.75590235,0.76376796,0.8151235,0.78830814,0.80878496,0.78469384,0.61365646,0.72552955,0.49536648,0.5509752,0.6112576,0.6128666,0.8075585,0.6591183,0.68635833,0.15524027,0.9117233,0.21364972,0.35277337,0.4853151,0.8632848,0.722075,0.72595334,0.4659843,0.06440368,0.27668437,0.5418107,0.7344782,0.73494,0.5089761,0.80011857,0.7119713,0.60427094,0.56724167,1.0
0.6522257,0.493084,0.7493786,0.7393291,0.6674124,0.39097077,0.5282247,0.792046,0.74688,0.79659986,0.6471869,0.55137116,0.83564633,0.63810253,0.74463296,0.45767945,0.3766896,0.66414297,0.19632003,0.087593496,0.5350013,0.34571955,0.14417356,0.87489814,0.60038644,0.5244536,0.39999488,0.7474364,0.61840886,0.020237774,0.85513866,0.28420165,0.5956831,0.3667258,0.64943147,0.629535,0.61197954,0.7201499,0.7038853,0.0,0.24280149,0.66141903,0.13725781,0.5762266,0.8072051,0.66064495,0.8236936,0.46296987,0.52330565,0.2656801,0.85061705,0.12249854,0.8842917,0.8800917,0.4737838,0.74825126,0.8543027,0.71422786,0.24410954,0.014611214,0.7577752,0.76868063,0.876269,0.43279853,0.8207187,0.8226988,0.80099803,0.93441045,0.58110964,0.8273601,0.815772,0.793802,0.35540873,0.6195029,0.48524618,0.5937747,0.6868274,0.55881107,0.7890315,0.37713373,0.41633952,0.5808909,0.85312706,0.4933645,0.6073971,0.28440553,0.82723045,0.08324212,0.66693795,0.4438158,0.49277553,0.6542192,0.31038842,0.37173876,0.5545323,0.61473095,0.8773054,0.95923424,0.65663165,0.19257426,0.0
0.44743744,0.3345793,0.7534751,0.8670422,0.744995,0.53856283,0.18656853,0.67852193,0.56742716,0.79863286,0.67955875,0.65793014,0.3632427,0.47298115,0.39414632,0.3101481,0.47004387,0.8997283,1.0,0.6549618,0.31962603,0.6383765,0.7797295,0.44453225,0.49041516,0.4793045,0.021223724,0.562273,0.8887075,0.41035688,0.30686375,0.088814795,0.53174806,0.95973194,0.20082265,0.53219783,0.7144428,0.6751025,0.6616937,0.2853269,0.4263256,0.5791813,0.57964736,0.40884236,1.0,0.6154279,0.7880592,0.2679074,0.5912567,0.7965318,0.35627782,0.47101843,0.5744834,0.726172,0.21852121,0.731241,0.5506144,0.4055107,0.61433417,0.32057858,0.5497211,0.62513566,0.54328084,0.04747492,0.48769316,0.65611726,0.7701705,0.59577996,0.8542057,0.82119393,0.67787766,0.771011,0.39649546,0.58095706,0.17265624,0.47133154,0.29138714,0.7274794,0.9301346,0.2505335,0.5635281,0.3473518,0.53455126,0.4839812,0.6757708,0.98450166,0.9089706,0.9557794,0.8968635,0.42828247,0.23555946,0.5760414,0.5775074,0.44169864,0.4001794,0.7715758,0.51825315,0.5409703,0.6520098,0.8726741,1.0
0.4827188,0.34443328,0.5104024,0.5330597,0.5924621,0.6789216,0.613903,0.51884496,0.3702369,0.7853654,0.74532306,0.7324483,0.42633596,0.43132812,0.23348185,0.85181785,0.35227144,0.5414033,0.8794109,0.65749353,0.6386538,0.58686745,0.5913104,0.177261,0.52529347,0.7577912,0.34099284,0.43892807,0.6095321,0.68794763,0.15878552,0.48145255,0.66189283,0.7536672,0.40402907,0.40641898,0.7745189,0.8544626,0.550638,0.66635436,0.42621458,0.78862166,0.63375705,0.5433854,0.64937633,0.31003982,0.1603908,0.7717019,0.49249735,0.44829032,0.36572513,0.51706284,0.21776265,0.64358443,0.53391755,0.5439381,0.46896082,0.6801006,0.67376715,0.64209604,0.18249866,0.68107235,0.18380964,0.428072,0.6084957,0.56380236,0.4305769,0.014943361,0.7060154,0.38995692,0.44622093,0.34388077,0.64062375,0.840036,0.18584308,0.3263027,0.22330678,0.59905344,0.27247387,0.37980926,0.659507,0.945262,0.72853404,0.8574951,0.6912443,0.57775885,0.4787797,0.51616627,0.6013098,0.62315613,0.85619223,0.8123025,0.4194277,0.19888282,0.6848842,0.6835206,0.40370557,0.3273352,0.8957053,0.7069534,0.0
0.7854132,0.42575756,0.92874277,0.76388615,0.8243547,0.6719216,0.770466,0.44731176,0.6779817,0.84830314,0.47902972,0.2197541,0.48539132,0.2587178,0.78088415,0.79318887,0.32261753,0.4886182,0.8301909,0.6112443,0.34154487,0.6882395,0.21931592,0.020452797,0.58657193,0.84720016,0.4916314,0.7398728,0.51382416,0.49530628,0.47508252,0.42712778,0.12566817,0.53987026,0.47704476,0.2447182,0.4025414,0.6517944,0.67862535,0.12061554,0.6467195,0.0,0.78838444,0.67403233,0.74857605,0.64916396,0.939572,0.88921225,0.70701,0.7589819,0.14307413,0.49896917,0.60915506,0.63717526,0.0993194,0.8418768,0.6027649,0.7279323,0.40716127,0.43152738,0.9868197,0.37610424,0.6156112,0.5708228,0.5820557,0.78056484,0.83376956,0.8511168,0.746653,0.70908076,0.50913477,0.67291427,0.06382227,0.33305454,0.5710044,0.6811005,0.5323672,0.6255964,0.6949919,0.50020057,0.027864933,0.42180037,0.68002594,0.01596415,0.21155208,0.99999994,0.7171858,0.8469387,0.8010491,0.7893832,0.6188524,0.7136236,0.4587329,0.51945907,0.0,0.49600345,0.5543883,0.94825935,0.6883416,0.81921756,1.0
0.7776929,0.19593188,0.5366861,0.6524259,0.7692857,0.51879483,0.5864628,0.0,1.0,0.32391223,0.80075455,0.09747535,0.8194894,0.6455502,0.7282277,0.50177133,0.43223107,0.0,0.08368379,0.72311664,0.74740225,0.28946403,0.6242186,0.9162659,0.57332146,0.6868832,1.0,0.21592292,0.0,0.23376425,0.69342387,0.721658,0.77564305,0.41782206,0.9551593,0.0,0.3804909,0.72562814,0.79972535,0.99999994,0.9420649,0.6222353,0.9291915,0.46831703,0.49494344,0.6485534,0.8489738,0.7603352,0.7347543,0.87057275,0.5787588,0.82155514,0.79551953,0.51418555,0.026353419,0.34079129,0.3046976,0.5781044,0.21416041,0.5413392,0.1655573,0.32151344,0.7889747,0.9384103,0.83680433,0.84328514,0.22697943,0.9551023,0.13331956,0.848523,0.5100521,0.903524,0.0,0.33417445,0.96537393,0.14655411,0.88457966,0.6841917,0.4958193,0.62032545,0.8355945,0.8259498,0.95320773,0.7068679,0.733835,0.4287017,0.5515571,0.8546703,0.57018316,0.9094118,0.8215624,0.76715153,0.0,0.5015425,0.85834885,0.01998514,0.45251226,0.27265847,0.047421277,0.71107495,1.0
1.0,0.36278102,0.9031024,0.8535679,0.81121844,1.0,0.24319944,1.0,0.7590172,0.9632065,0.5106992,0.7471073,0.0,1.0,1.0,0.5445722,1.0,0.6308303,0.88152677,0.77019644,1.0,1.0,0.3032744,0.1552861,0.0,0.99999994,0.7351388,0.028220534,1.0,0.99999994,0.23226795,1.0,0.22514486,0.64191586,0.48837316,0.9999999,0.7689014,1.0,0.7123962,0.9439009,0.11555642,0.5594026,0.32263365,1.0,0.78165567,1.0,0.67273796,0.49997088,0.0,0.0,0.63490945,0.83004856,0.09260017,0.766004,1.0,0.95767164,0.0,0.0,0.99999994,1.0,0.58063865,0.99999994,0.62436175,0.20368221,0.0,0.0,0.69916713,1.0,1.0,0.20312738,0.88593435,1.0,0.7135694,0.69133663,0.4212122,0.0,0.111093044,0.5926125,0.79154027,0.7351593,0.60498047,0.518237,0.36949795,0.15060312,0.96869344,0.88919586,0.8202951,0.45129168,0.97642577,0.21645463,0.5652793,0.93826365,1.0,0.6563582,0.46540105,1.0,0.15593946,0.64375865,0.065213084,0.9301328,1.0
0.7275746,0.48772094,0.18920743,0.21038663,0.76170564,0.8585962,0.0,0.48680487,0.014760137,0.44492456,0.9804782,0.8733098,0.75824046,0.7315676,0.7144852,0.76158684,0.35696542,0.37682348,0.5223522,0.70238703,0.37759733,0.48425138,0.0,0.6082348,1.0,0.15658116,0.70381784,1.0,0.5834201,0.5432287,1.0,0.7690079,0.6792759,0.3382348,0.4380954,0.20054719,0.7858247,0.53180027,0.43421078,0.6416465,0.717655,0.9435891,0.30913404,0.67771614,0.39329827,0.14956766,0.0,0.93427825,0.9382356,0.865754,0.41917747,0.5886744,0.0,0.08448863,0.2908263,0.0,0.634285,0.91575575,0.66045797,0.45213902,0.4670965,0.57684594,0.090046644,0.5562233,1.0,0.726723,0.39561403,0.7075077,0.7114069,0.75386435,0.99961805,0.67210466,0.3739732,0.27688244,0.17612198,0.08220601,0.48430032,0.7599771,0.1365701,0.5104058,1.0,0.61774534,0.82247853,0.5200376,0.32841045,0.8138509,0.0,0.35730705,0.0,0.25004828,0.7627549,0.68162805,0.017814577,0.274081,0.6809661,0.5815132,0.57300013,0.80094373,0.89224005,0.6005615,0.0
0.46510726,0.568192,0.78963,0.69222564,0.6859174,0.5131827,0.28319824,0.7310889,0.80575836,0.7470412,0.5396982,0.7806998,0.84502673,0.503563,0.65694845,0.2603941,0.38593376,0.8368049,0.6727819,0.55346304,0.36961934,0.78381085,0.76066047,0.69789,0.85969496,0.5423455,0.5531812,0.8196062,0.583489,0.20979711,0.7565483,0.54838395,0.64279556,0.7143081,0.44890192,0.4612403,0.6786982,0.6490497,0.7388628,0.16202459,0.7231319,0.78944564,0.7601925,0.5210699,0.7193118,0.5101571,0.8222468,0.07115173,0.85412455,0.8969522,0.63315004,0.58852357,0.8159639,0.53053904,0.53865486,0.54682887,0.857087,0.6713137,0.4880685,0.08829853,0.53922033,0.6352514,0.80893475,0.27136707,0.70353997,0.718776,0.71296006,0.86663204,0.77565885,0.71988195,0.8567192,0.80341583,0.59717476,0.75737536,0.55429405,0.5905349,0.61722934,0.54931784,0.95453215,0.7116635,0.66203,0.15081471,0.8642099,0.15295929,0.44203442,0.57850575,0.8817753,0.7287345,0.77125466,0.51179135,0.040361524,0.2175853,0.63824946,0.7651803,0.6929485,0.545817,0.8233791,0.8322904,0.5976195,0.54044884,0.0
