0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,region
0.4140712,0.39581394,0.6435939,0.7522246,0.70806646,0.6675128,0.8283115,0.6967158,0.28026098,0.72266036,0.6725104,0.6170596,0.30294928,0.17033923,0.6336503,0.7700337,0.4175793,0.8620771,0.59570336,0.6270936,0.4007374,0.42702425,0.7774359,0.610324,0.83606744,0.5222083,0.74403435,0.49790338,0.811573,0.6006914,0.729186,0.6876579,0.29163525,0.19170347,0.57270414,0.6575774,0.55922073,0.5077349,0.19137669,0.43996948,0.67615443,0.4755612,0.7693294,0.27868384,0.29429132,0.8386045,0.75755167,0.8853761,0.82942945,0.7241563,0.5509707,0.71038073,0.4934252,0.6088433,0.33275783,0.7211545,0.78515863,0.7858546,0.8377809,0.83922166,0.5361532,0.6972105,0.5264472,0.6425389,0.63957816,0.63458246,0.65260494,0.35966685,0.53384554,0.6353101,0.5370622,0.7414108,0.54253435,0.58889395,0.7027107,0.54341066,0.71521205,0.6843964,0.51541924,0.69815,0.76614416,0.6079977,0.5386044,0.43445274,0.16174966,0.66459537,0.42945644,0.618124,0.59215266,0.6468005,0.77792555,0.5863067,0.736206,0.6238067,0.48580447,0.62952805,0.37574852,0.47957236,0.5366147,0.5488734,1
0.44081616,0.36742204,0.5813286,0.72565085,0.5104678,0.5247454,0.7908024,0.55126315,0.28143203,0.77222264,0.45616838,0.40963966,0.39569473,0.092303485,0.62356573,0.68940747,0.5641017,0.93323094,0.66371214,0.6122876,0.4052718,0.38057894,0.6790169,0.513554,0.66389024,0.5309208,0.7331498,0.52029365,0.8157224,0.62071925,0.44686806,0.5679548,0.40195695,0.15437916,0.42041078,0.42478085,0.5403441,0.56294537,0.2798491,0.3560906,0.66571206,0.5300589,0.78777385,0.3273603,0.33387148,0.7803524,0.7676963,0.9385272,0.80091864,0.77276474,0.43154013,0.78222775,0.47011054,0.6521466,0.3620034,0.66220015,0.8185263,0.80740017,0.72335696,0.8031608,0.56577903,0.70615965,0.559548,0.7047832,0.64773315,0.6469401,0.38026208,0.36194834,0.51748866,0.69204676,0.4128077,0.7345887,0.5384957,0.63114834,0.71944726,0.38773125,0.7252737,0.71204716,0.42115346,0.6394578,0.7829301,0.71310425,0.5439164,0.3060151,0.15776673,0.7297087,0.54165465,0.7248309,0.6076973,0.751676,0.77779454,0.63388115,0.76271415,0.49206132,0.54701555,0.67894226,0.4510884,0.54296947,0.52661335,0.6024182,0
0.6972757,0.45378333,0.45009956,0.28412694,0.6804316,0.71543515,0.8537977,0.91080046,0.56150764,0.48471814,0.60773087,0.41108084,0.5959645,0.3949065,0.55075926,0.49779877,0.29716143,0.55545074,0.51852363,0.70041174,0.8852093,0.5898891,0.3735216,0.62891,0.873382,0.20986497,0.5598406,0.60999197,0.89818716,0.73119545,0.4303537,0.7609374,0.6568379,0.80093557,0.41223133,0.6139677,0.25670886,0.8015461,0.7286129,0.33221975,0.34933546,0.6974288,0.73714536,0.50286674,0.45066252,0.70974195,0.32796425,0.49821746,0.44174507,0.59416896,0.38142234,0.31891933,0.60803753,0.3534659,0.14781737,0.79507315,0.5879803,0.78635603,0.5148548,0.8592811,0.5174406,0.6129636,0.65712076,0.26120222,0.6653068,0.8819381,0.45608526,0.4856728,0.48232898,0.47457284,0.3257559,0.48328352,0.5374663,0.606113,0.66709656,0.5655812,0.5141355,0.6152876,0.6322086,0.33290032,0.5073534,0.78978574,0.44812572,0.5636698,0.5995544,0.6661823,0.5333684,0.8574308,0.8205974,0.4627209,0.5456188,0.37831014,0.82108766,0.29673082,0.35310054,0.58600414,0.47864708,0.2538671,0.807622,0.6714513,1
0.2067894,0.7615901,0.5267361,0.95748913,0.5587545,0.24688473,0.7232566,0.73873913,0.27746335,0.5443367,0.9316251,0.68006366,0.76009166,0.65179384,0.47495636,0.60011584,0.5010699,0.8337777,0.7239198,0.3802219,0.8633705,0.7086423,0.5640438,0.45301083,0.6705883,0.80718124,0.8998976,0.15192884,0.6966516,0.6612625,0.6361772,0.70570767,0.7702414,0.71497345,0.5123924,0.7603335,0.70937955,0.63851225,0.57958174,0.8641367,0.3883395,0.6820235,0.79236114,0.46608788,0.3161823,0.25603697,0.7933258,0.73464555,0.47195587,0.28823072,0.7512895,0.6043951,0.5331246,0.22197124,0.81699455,0.66581225,0.638082,0.57173294,0.7393062,0.75376207,0.3957919,0.5254605,0.0,0.61781675,0.6332734,0.20978963,0.37492755,0.4595798,0.03952217,0.30353862,0.81200886,0.69756126,0.6203839,0.26366937,0.6768302,0.79553676,0.62541276,0.61221176,0.09876782,0.56882775,0.7859999,0.4341179,0.7998707,0.8018515,0.21054065,0.7783331,0.7485607,0.8231283,0.1644038,0.057008803,0.78091013,0.61474615,0.7053723,0.33031878,0.25003332,0.86057884,0.52631366,0.05122426,0.030925155,0.56292623,0
0.42662093,0.49833974,0.6364659,0.7807202,0.6895464,0.6416732,0.7961759,0.66511935,0.25674942,0.8146089,0.6353496,0.60325956,0.37158147,0.15688723,0.59957117,0.75716096,0.53701,0.89596516,0.5781989,0.55368793,0.49827135,0.2926668,0.72678405,0.6082353,0.81127214,0.5323694,0.7270517,0.45379552,0.853988,0.67932516,0.75531286,0.6625563,0.42720005,0.17295939,0.5811402,0.6204007,0.5444861,0.58763456,0.18809682,0.43197602,0.6490939,0.49411386,0.68215525,0.25171039,0.34697276,0.69950044,0.90276194,0.8361528,0.87028134,0.6873437,0.5161309,0.74900126,0.5292094,0.6672669,0.3941852,0.68322504,0.7956524,0.83232707,0.75475335,0.8000036,0.57553995,0.6116888,0.47783858,0.7471957,0.69918525,0.6130005,0.6082524,0.34589058,0.5340439,0.64584494,0.5459567,0.7147164,0.56663525,0.5919222,0.6691317,0.58356315,0.72257674,0.6434908,0.4284142,0.64105844,0.81889683,0.6319766,0.48852453,0.41452557,0.17523687,0.6949468,0.4916192,0.6147714,0.5832082,0.66700625,0.78831357,0.5540271,0.6816309,0.669998,0.511621,0.6670196,0.4477174,0.57214427,0.49956656,0.5675764,0
0.8180655,0.31717372,0.36433625,0.8215357,0.09595221,0.43424025,0.8431916,0.0,0.38546652,0.76461166,0.37469995,0.0,0.55623305,0.44438908,0.542952,0.28524494,0.73401165,0.82738584,0.59537315,0.6460143,0.87861943,0.54248595,0.7895741,0.24628606,0.5468205,0.6818494,0.52847856,0.5825166,0.39524215,0.42865962,0.19285029,0.17020705,0.69373506,0.2104303,0.0,0.42325652,0.96725273,0.86638254,0.71738034,0.4914848,0.6077988,0.76803267,0.8520297,0.8053092,0.50836325,0.68194306,0.8258643,0.94677377,0.6875994,0.94026136,0.6441196,0.70049596,0.9208868,0.8310248,0.5862711,0.67601603,0.58094573,0.7340401,0.6276407,0.6631113,0.69305384,0.85706115,0.41587454,0.87426686,0.16332787,0.34938604,0.041303337,0.4456727,0.32207286,0.6770955,0.47879073,0.7547535,0.20592575,0.5459554,0.81307346,0.23773447,0.6563251,0.84507084,0.0,0.6117145,0.99999994,0.69990546,0.59673524,0.3427689,0.28510922,0.5979166,0.559376,1.0000001,0.79262936,0.8274163,0.96191,0.74734485,0.7806859,0.45271277,0.42763412,1.0,0.32787144,0.47108936,0.75103563,0.6586834,1
0.3221343,0.27228987,0.79321885,0.77975994,0.7700407,0.6966112,0.74633294,0.54806525,0.22349606,0.5482671,0.7528894,0.5788952,0.4275799,0.19105789,0.61100304,0.7183325,0.30801046,0.55289227,0.52308786,0.7017172,0.15185457,0.58037984,1.0,0.66609585,0.8337446,0.56010854,0.7748139,0.53090566,0.6581919,0.34078422,0.6713591,0.4346567,0.36344245,0.35282984,0.60779375,0.60694814,0.3697767,0.45476165,0.32461774,0.49874815,0.62740195,0.62736547,0.5730725,0.37905467,0.4405552,0.7299481,0.59132373,0.92804277,0.907882,0.6623961,0.5842251,0.7153569,0.5500951,0.71682113,0.19966334,0.63068044,0.77224416,0.76943284,0.93130964,0.68936473,0.45928466,0.71183366,0.5737376,0.77887905,0.6228859,0.5069581,0.7734457,0.26030833,0.6032736,0.77051604,0.6198009,0.81220746,0.58053505,0.45008576,0.49692816,0.5675143,0.759982,0.5473794,0.6331301,0.6631723,0.54968023,0.6576248,0.7332909,0.57113063,0.28441527,0.6511137,0.5981957,0.5583025,0.63370043,0.53982896,0.7987938,0.6567596,0.69877917,0.77989215,0.3046045,0.5260252,0.34062254,0.57808346,0.58169997,0.4879836,0
0.4437803,0.44403222,0.6786635,0.7036689,0.6575581,0.5579573,0.8372088,0.6715313,0.3445472,0.82593244,0.5799242,0.5294147,0.34053546,0.11684939,0.6002942,0.7029906,0.57008517,0.91838723,0.51658213,0.60360473,0.4876002,0.24256632,0.68097085,0.6346978,0.87356865,0.41891974,0.7238206,0.5192586,0.9974326,0.7008229,0.6078381,0.6768283,0.4241317,0.29205698,0.6284563,0.5838412,0.42623562,0.5667309,0.21743739,0.35302734,0.5238866,0.52232087,0.7981055,0.13409454,0.31877142,0.6725934,0.70498705,0.7389574,0.7424675,0.6285814,0.43083113,0.65135854,0.53487283,0.6389121,0.2760759,0.60648227,0.80845493,0.89180326,0.6539775,0.86118543,0.50202864,0.5772685,0.508186,0.5499675,0.74094874,0.762339,0.5747894,0.37262398,0.5580512,0.66285473,0.36638725,0.6188278,0.62427235,0.6004286,0.65112233,0.5661841,0.6986029,0.61769307,0.4567091,0.522483,0.6996461,0.7579301,0.50776416,0.50240153,0.18634567,0.6033643,0.5120727,0.64255726,0.6068793,0.6367446,0.75186133,0.46615356,0.7308197,0.54623824,0.40762374,0.7164198,0.46373641,0.54721904,0.49501514,0.60655993,0
0.451948,0.37814635,0.6706648,0.7741298,0.5478269,0.5574492,0.8279379,0.5716131,0.2591467,0.78134334,0.54636955,0.39161682,0.3964303,0.09847659,0.6511374,0.7291942,0.5622936,0.96033734,0.6185682,0.637482,0.43808135,0.39822772,0.67223895,0.5386124,0.6742442,0.47532552,0.7667536,0.53923565,0.8389683,0.5785048,0.47484654,0.63561004,0.3854897,0.18389913,0.42558762,0.41197675,0.51037604,0.54593086,0.2675061,0.35475606,0.6354207,0.5765805,0.8502424,0.21961564,0.30846006,0.8134244,0.7012623,0.894796,0.8429176,0.7156796,0.47103903,0.7242166,0.5072549,0.62970895,0.28637844,0.7108263,0.8461225,0.83818537,0.666125,0.801906,0.5705735,0.68634367,0.57343775,0.5960654,0.691279,0.67314863,0.45453623,0.35216907,0.57517827,0.67687225,0.3711033,0.709734,0.5802928,0.6498107,0.7119835,0.48882708,0.7463851,0.70909876,0.45853648,0.57907903,0.7154192,0.7216604,0.59406585,0.42021972,0.13354507,0.71892476,0.5421385,0.72470254,0.619462,0.73222524,0.8195977,0.5585774,0.7271824,0.4534057,0.48075867,0.7145712,0.46634495,0.587265,0.5305736,0.6220117,0
0.3799353,0.47545427,0.699393,0.7611205,0.7659397,0.5769575,0.8157636,0.4388775,0.3344807,0.8973041,0.5113323,0.6561352,0.3943929,0.1653083,0.5922695,0.64936876,0.500636,0.6866471,0.3498949,0.52078426,0.41671512,0.04997021,0.82353663,0.70835876,0.89828086,0.53331184,0.68967175,0.41459543,0.8107666,0.50343883,0.76701486,0.53797483,0.551077,0.36519468,0.628285,0.6287985,0.60660577,0.59168625,0.22442147,0.50160456,0.4689801,0.432443,0.42618376,0.14292172,0.4742621,0.35632038,0.816502,0.6350348,0.7815793,0.64286333,0.3740068,0.6849737,0.73491293,0.84861267,0.31311363,0.49321103,0.7625181,0.9222115,0.6012442,0.66920847,0.47617617,0.36526942,0.3814591,0.9594476,0.7222475,0.61903346,0.64932734,0.44681016,0.61825,0.67525685,0.45242068,0.6798023,0.6636889,0.2950501,0.42891133,0.5149773,0.7789792,0.40064964,0.3440435,0.5684114,0.88878727,0.72208077,0.40976802,0.5210905,0.21245877,0.63446045,0.5150359,0.38047925,0.5859382,0.6639544,0.5947018,0.43434846,0.522345,0.92310023,0.3638761,0.76236343,0.37567508,0.5905177,0.3958154,0.5043797,0
0.3772939,0.42391557,0.69529915,0.73742527,0.7401832,0.75315547,0.7684122,0.6977345,0.2681562,0.78007805,0.6064781,0.57704735,0.45306772,0.10106447,0.56234026,0.7003662,0.44610992,0.64943594,0.4904157,0.52904993,0.38032064,0.27919632,0.75764644,0.6570044,0.83497334,0.482947,0.60910755,0.37867403,0.74955815,0.5266223,0.82271445,0.4935301,0.46338686,0.21941641,0.60623467,0.63267934,0.4586941,0.5397577,0.24874854,0.45315236,0.6608898,0.5112527,0.6227636,0.24767718,0.37887967,0.6274531,0.83369607,0.85943615,0.9362426,0.6973739,0.5049181,0.7524439,0.55254734,0.7442933,0.37275997,0.6873389,0.8554231,0.8490976,0.8041926,0.79359424,0.4834764,0.6869838,0.46385887,0.8022264,0.5964589,0.5231723,0.69056183,0.272675,0.5167332,0.68713796,0.61381507,0.6464647,0.58405304,0.5887805,0.5535315,0.7083306,0.7404673,0.65741694,0.49268353,0.6833298,0.76967907,0.5607023,0.6121703,0.39363307,0.17703664,0.7672079,0.52067274,0.63576245,0.616177,0.67017967,0.83419824,0.57040775,0.6389327,0.76466477,0.4276285,0.6202006,0.43994933,0.634779,0.51205695,0.5327612,0
0.376468,0.3618555,0.7171282,0.6407404,0.59416866,0.5225052,0.92631537,0.79613805,0.3695959,0.8018951,0.56272656,0.34571087,0.32751864,0.036570072,0.70324445,0.8426845,0.45251673,0.81897557,0.4453517,0.6862486,0.42189872,0.36342126,0.57937044,0.6374153,0.97899544,0.25351983,0.5933652,0.57370436,0.99999994,0.529491,0.6221861,0.6894769,0.43395686,0.35970786,0.674327,0.551122,0.17054209,0.4763122,0.3075886,0.29939058,0.46562722,0.59019953,0.87488174,0.10590434,0.27515128,0.82506996,0.40774733,0.843865,0.8288747,0.58612144,0.44800913,0.46236655,0.4906518,0.5424583,0.046396464,0.7594495,0.9668166,0.8208003,0.6449911,0.8892456,0.3765012,0.60763097,0.5573166,0.13669607,0.6936296,0.81185395,0.49681884,0.27118018,0.5184298,0.7179757,0.29269764,0.48727477,0.64836645,0.6586503,0.5895035,0.7193516,0.7012263,0.6541368,0.54110646,0.35629106,0.4526381,0.8057592,0.63355964,0.55547947,0.24566175,0.7887694,0.4375406,0.72052276,0.75182956,0.73037416,0.8002104,0.4709871,0.7779858,0.45432234,0.29140174,0.7184061,0.5670362,0.55274004,0.46377018,0.63743293,0
0.48407766,0.4262401,0.42765534,0.6955028,0.3026819,0.42965966,0.60353124,0.5323851,0.41597772,0.81715536,0.44555554,0.2771099,0.92046523,0.018709987,0.623647,0.46042082,0.65827024,0.3922979,0.6028065,0.44533527,0.46755123,0.65703094,0.60085046,0.3884801,0.27957857,0.378291,0.58697283,0.5740753,0.4718168,0.21277931,0.2726626,0.5503561,0.6573629,0.58427995,0.37449276,0.098911464,0.44509214,0.53776294,0.6826836,0.52304286,0.5990225,0.5831807,0.8371077,0.43421757,0.6232339,0.71407926,0.36817092,0.88799953,0.77653265,0.936517,0.2903169,0.72375584,0.56173086,0.83759594,0.41176352,0.87489295,0.5349889,0.7144244,0.5414983,0.457805,0.31597173,0.7168533,0.5549691,0.48260158,0.34052306,0.53469044,0.15004387,0.2619451,0.8175372,0.63332367,0.41441607,0.6537654,0.5699158,0.52773356,0.33318126,0.63260996,0.5425208,0.7601239,0.7024847,0.44565958,0.78360695,0.72780025,0.6773511,0.34259328,0.21934117,0.8550121,0.67730975,0.7020819,0.8088237,0.7675222,0.62015957,0.5967142,0.48612696,0.31628358,0.40352082,0.9016375,0.6216749,0.57545495,0.7409661,0.58282423,1
0.39727882,0.27296537,0.74162257,0.6778528,0.788523,0.7390164,0.7778395,0.5514587,0.41026834,0.5069222,0.7262569,0.63151664,0.6289297,0.3473488,0.61578405,0.5645408,0.27291802,0.32900202,0.28250852,0.70638156,0.36340454,0.53971803,0.9316398,0.6852699,0.8979656,0.4970573,0.6742822,0.51661444,0.55543625,0.21749225,0.87498343,0.32993358,0.5207553,0.58871484,0.5037726,0.58789784,0.5321321,0.56241786,0.5178582,0.57781535,0.545089,0.62375605,0.5193993,0.4132441,0.57833767,0.47653568,0.60197026,0.75658053,0.8256077,0.6870518,0.4940259,0.57996106,0.7110311,0.85170674,0.2422415,0.66279775,0.7271714,0.8181606,0.8021463,0.58665895,0.38940433,0.60255575,0.5453514,0.8563554,0.62675416,0.4562229,0.6985529,0.52581155,0.65835375,0.7038347,0.57949567,0.7584839,0.5469518,0.24389088,0.35725716,0.6640491,0.741134,0.56212056,0.5917098,0.5823553,0.7591938,0.63460195,0.5707028,0.74905115,0.4642365,0.6617385,0.6271504,0.5919769,0.68730235,0.62108934,0.68410826,0.58508086,0.486806,0.8335376,0.1993096,0.72009104,0.2509828,0.52528447,0.6293356,0.39219594,0
0.52244097,0.33430558,0.68549633,0.55166775,0.6506491,0.67303693,0.81402475,0.639116,0.5093177,0.46653146,0.6735728,0.4438031,0.6849425,0.46568787,0.5958911,0.5853917,0.200167,0.3051153,0.20982993,0.77824116,0.46271396,0.7688667,0.6970881,0.5815437,0.9238632,0.36964965,0.6049871,0.55904585,0.44979617,0.12242812,0.75499606,0.41821012,0.7197329,0.7110586,0.5154221,0.43431538,0.38009095,0.5704177,0.8129587,0.5910152,0.4689554,0.6836525,0.701032,0.5139351,0.56044364,0.60304433,0.2632959,0.7871174,0.8461534,0.6950688,0.55712837,0.33419138,0.7600993,0.77455854,0.17955646,0.92998123,0.8458704,0.74161714,0.7335913,0.6022252,0.40418077,0.64744955,0.53589046,0.48961717,0.6216899,0.54576075,0.55419767,0.53465736,0.60579515,0.67193377,0.549394,0.6226222,0.45509753,0.28124732,0.42392486,0.76382416,0.739878,0.7059328,0.609015,0.47282934,0.5465911,0.6270622,0.67586493,0.8159553,0.51496685,0.7505847,0.47626975,0.9066272,0.8092718,0.70805603,0.60276103,0.55070496,0.551846,0.5373231,0.10803065,0.8509245,0.4229273,0.39517164,0.6634226,0.4825501,1
0.35100257,0.52707773,0.68856794,0.7573586,0.80630904,0.64464843,0.7915428,0.43027633,0.3402733,0.8580318,0.56516606,0.6541559,0.47887093,0.21184427,0.6542601,0.6487718,0.46629727,0.5477514,0.3685352,0.49394622,0.43987617,0.10902369,0.81960684,0.71002406,0.8522388,0.5463424,0.6091365,0.39659292,0.7703284,0.53061414,0.84629804,0.4875351,0.6647479,0.41157624,0.6079493,0.6820743,0.5307719,0.6712843,0.27830216,0.51956826,0.49003425,0.44248214,0.29255724,0.2562284,0.55165905,0.28450495,0.8364705,0.6447454,0.84211266,0.6632877,0.40979326,0.6263369,0.7474835,0.8111631,0.3656271,0.51481616,0.7211077,0.9218927,0.61459243,0.6350888,0.47125015,0.31160071,0.3516111,1.0,0.7327551,0.5216676,0.68737066,0.39716578,0.6087539,0.6890341,0.5512553,0.65217745,0.6716604,0.33566976,0.37594968,0.5394528,0.79775465,0.3658723,0.34129375,0.57692724,0.86625266,0.6902281,0.46331415,0.5249477,0.3258108,0.72666436,0.5686398,0.34676677,0.5712793,0.6711099,0.63930726,0.460356,0.500862,0.98239005,0.4106679,0.7978371,0.39823562,0.63835806,0.43797892,0.5097235,0
0.73115337,0.5028246,0.5350753,0.704464,0.46263462,0.6513462,0.7109393,0.33988893,0.29302254,0.6641871,0.65193987,0.35930306,0.7628818,0.44649374,0.5503079,0.47323525,0.59157056,0.70249116,0.6356278,0.63205135,0.75635433,0.78027165,0.6089627,0.3322698,0.31041512,0.55234474,0.8522881,0.5409857,0.35635865,0.3879079,0.36845073,0.6686345,0.68578136,0.49725908,0.23151731,0.14915428,0.7813864,0.6926271,0.72520375,0.5904576,0.6105941,0.6533961,0.8024096,0.66394997,0.51812565,0.66829395,0.5890323,0.8383742,0.83641165,0.7751205,0.48333192,0.68324363,0.82782567,0.7648659,0.528939,0.90652645,0.5985054,0.7980446,0.5275674,0.5132884,0.68416417,0.677259,0.533085,0.73652047,0.67436427,0.49148306,0.33435056,0.5120056,0.6947305,0.527721,0.4679882,0.796178,0.4690287,0.52409875,0.7304457,0.41945532,0.7065581,0.7710645,0.46486908,0.6332319,0.8416388,0.61894417,0.5571164,0.4777076,0.21345921,0.7100583,0.54373413,0.8549052,0.69961894,0.67167974,0.6491338,0.54354185,0.53026086,0.13668928,0.4789413,0.9015372,0.45407754,0.44139016,0.71410406,0.62093455,1
0.5658772,0.5481903,0.64988786,0.8041577,0.6122306,0.56031626,0.748105,0.77548146,0.3821889,0.70747685,0.63682723,0.47107184,0.15932962,0.5036528,0.6503775,0.6258987,0.6550219,0.7322352,0.64338756,0.55094695,0.79575664,0.74687445,0.72386706,0.5311597,0.6229992,0.27569374,0.5446917,0.5988076,0.7303711,0.69109863,0.6578616,0.6652272,0.623035,0.6983592,0.5938848,0.6379997,0.7617985,0.7643146,0.73304236,0.47321913,0.50727135,0.15692526,0.7311868,0.5232119,0.23793876,0.62640804,0.5935342,0.8252475,0.84791154,0.7779402,0.486989,0.39722,0.73935753,0.7194852,0.38532147,0.8577669,0.2473737,0.79991025,0.8715595,0.6921542,0.5336871,0.77685356,0.40805113,0.326561,0.1327287,0.2092827,0.67081153,0.458582,0.46573734,0.14910439,0.80247283,0.8698768,0.6705183,0.42518577,0.716974,0.7941452,0.71416974,0.7825933,0.5003226,0.59661746,0.7940484,0.04225397,0.19329545,0.90604573,0.46012652,0.7750134,0.67368424,0.6809244,0.5308033,0.4148388,0.63216275,0.74329114,0.7024885,0.5755906,0.21725418,0.7262459,0.20357406,0.43198067,0.6698948,0.6161946,0
0.7521802,0.532845,0.45948058,0.66129684,0.43344152,0.66340065,0.71295744,0.33173618,0.2915982,0.68139476,0.5955738,0.34884605,0.72530144,0.45822698,0.5007782,0.47491038,0.5932348,0.7818706,0.7118488,0.6001421,0.7291355,0.78088343,0.52503604,0.282412,0.29441935,0.5918621,0.8610706,0.52684176,0.38804474,0.5012126,0.31981045,0.677433,0.6914373,0.4222346,0.20745146,0.15564382,0.791395,0.70775425,0.7359582,0.56266266,0.6428395,0.5853844,0.7671525,0.7498187,0.52000254,0.7004543,0.67112863,0.8619302,0.8149283,0.7975791,0.46200874,0.7471895,0.7937668,0.7324589,0.62091064,0.90195036,0.5683215,0.78563267,0.578733,0.54480916,0.73478174,0.6868442,0.51302814,0.8095575,0.66032803,0.478452,0.28839132,0.50379676,0.6889918,0.531088,0.49565196,0.83519953,0.41048524,0.5712461,0.837087,0.33589578,0.7037326,0.8129849,0.4061891,0.685498,0.87965643,0.5876038,0.4996881,0.33327085,0.1942285,0.6918882,0.5186321,0.8926058,0.6354783,0.7169787,0.60843754,0.59474957,0.60222757,0.1560365,0.55117834,0.8456495,0.47622657,0.3798185,0.7295063,0.629697,1
0.5498761,0.26971936,0.66163605,0.62461436,0.42364985,0.7187894,0.7192575,0.390977,0.35837212,0.8309461,0.326053,0.17238915,0.8708985,0.0,0.43324456,0.13929877,0.5309531,0.0,0.3203015,0.2729694,0.48587805,0.27991092,0.75197834,0.59399194,0.502527,0.30986205,0.23722059,0.24961877,0.17456925,0.038721323,0.5047076,0.0,0.804691,0.42207754,0.38102266,0.4251905,0.47897822,0.6781202,0.6688611,0.464627,0.5956145,0.7159799,0.6613816,0.33803803,0.5671233,0.2768655,0.62399584,0.82326996,0.894844,0.78739125,0.5187215,0.78785723,0.8719199,0.9304848,0.40604365,0.5994132,0.82912666,0.89012414,0.6353203,0.72819173,0.2747427,0.9123962,0.29567438,0.96606255,0.12335354,0.17016742,0.5273947,0.06899187,0.33412367,0.6982672,0.61462015,0.40911654,0.65258664,0.671489,0.33082893,0.81912005,0.66096926,0.69006854,0.41575697,0.76367337,0.6843376,0.46320453,0.95343655,0.17598832,0.15222004,0.9274584,0.65875846,0.75967926,0.79964674,0.6885696,1.0,0.57265335,0.57419485,0.64678204,0.2653426,0.8270343,0.48067126,0.7118072,0.6317043,0.67403257,0
0.64380765,0.6130628,0.60066366,0.7883297,0.66337216,0.6652402,0.7458174,0.7757187,0.4062482,0.7711968,0.6581944,0.44374907,0.10896033,0.50521564,0.6961675,0.6717358,0.6709531,0.7580433,0.67612964,0.5934308,0.868974,0.7085038,0.66161233,0.5039719,0.6152333,0.26374733,0.50001156,0.6022137,0.7616289,0.76133734,0.6762275,0.743828,0.60659295,0.67411786,0.6421051,0.69245213,0.7737394,0.83060384,0.69862413,0.47168857,0.47714955,0.12474972,0.70555156,0.55415165,0.27755117,0.7275108,0.6169964,0.7816669,0.84741145,0.7407012,0.50775874,0.36410427,0.7649467,0.71048564,0.3680238,0.9184625,0.20082396,0.7780221,0.8624911,0.70836675,0.60892123,0.7176154,0.42308092,0.2498751,0.11582017,0.30894047,0.69019014,0.42926383,0.4876415,0.1590502,0.7674842,0.8575678,0.62235534,0.4547531,0.7310063,0.7965288,0.69397354,0.75523055,0.5072325,0.55136013,0.7444802,0.04965222,0.15247089,0.89459,0.4713224,0.7864226,0.5553628,0.6781658,0.6243655,0.46160644,0.6164036,0.6877842,0.702547,0.5479616,0.27773568,0.71929485,0.22221527,0.52197987,0.7731232,0.61869997,0
0.28984484,0.900751,0.64860606,0.8053618,0.71372044,0.72430736,0.70143205,0.3246817,0.24813421,0.20607334,0.7582558,0.6110765,0.4920588,0.31778103,0.6360643,0.7214231,0.66687113,1.0,0.74052274,0.1684961,0.28226018,0.53967774,0.33507574,0.4902132,0.5001807,0.7943281,0.8545085,0.6520302,0.84205765,0.5071814,0.58099335,0.5264689,0.51616824,0.0,0.42347193,0.8232041,0.23899123,0.66105413,0.36032492,0.11083239,0.5102435,0.5843501,0.072155,0.19081116,0.64482176,0.72389996,0.86550575,0.71186763,0.83571863,0.7310991,0.6342503,0.9492128,0.36240956,0.49620187,0.51767683,0.663752,0.6459095,0.67681396,0.93846536,0.717301,0.7928581,0.25062278,0.48691508,0.8284119,0.5556195,0.64473015,0.9404081,0.0,0.7737472,1.0,0.71393186,0.9962917,0.49342898,0.5166281,0.9754715,0.5429302,0.7477168,0.25587827,0.41173947,0.7348361,0.06957573,0.53896177,0.93045986,0.36392203,0.27043962,0.073278666,0.47454184,0.54392266,0.20008373,0.80073637,0.825019,0.57490855,0.84716094,0.77376556,0.32776937,0.4581132,0.6151485,0.660959,0.57701194,0.6417707,0
0.0,0.91069245,0.5776404,0.9140487,0.4066207,0.39993113,0.88892865,0.08801955,0.46102634,1.0,0.50413597,0.27182138,0.87853,0.46841508,0.87202376,0.54418206,0.08968517,0.17619145,0.6211885,0.0,0.20403808,0.27285403,0.13802236,0.93395495,0.5536462,0.41870967,0.7048658,0.6440313,0.007103145,0.8308519,0.74780375,0.792354,0.93122166,0.5303722,0.9511622,0.9150565,0.65159696,0.72268087,0.13381296,1.0,0.9374945,1.0,0.7983653,0.61770254,0.008035719,0.21261057,0.9319325,0.8635382,0.39105532,0.88929445,0.74175614,0.99999994,0.69824106,0.65217566,0.67556345,0.52155024,0.77143115,0.6352775,0.61282897,0.98094153,0.6702467,0.36676976,0.37012753,0.34848863,0.009208441,0.6639272,0.8387436,0.46414343,0.0,0.87652594,1.0,0.0,0.70644987,0.9658477,0.585918,0.72538465,0.6610036,0.74864453,0.7005824,0.58275956,0.5983095,0.33691663,0.5192713,0.6132471,0.0,0.83273685,0.7400844,0.95153886,0.8043299,0.76797026,0.69924366,0.71368265,0.0,0.07511756,1.0,0.0,0.6058944,0.33483672,0.71260613,1.0,0
