feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
UniRef90_A0A174B934	condition	CRC	-1.6194768382458	0.268429727475743	66	16	8.89204464681704e-08	5.57525258122925e-07
UniRef90_A0A173ZEV5	condition	CRC	-1.74553228495221	0.289340924336577	66	16	8.90477241547239e-08	5.58198960232417e-07
UniRef90_A0A173YHD3	condition	CRC	-1.57446152843424	0.260997919969689	66	16	8.91600573449419e-08	5.58778703111043e-07
UniRef90_A0A173ULN6	condition	CRC	-1.39269023467335	0.230870604894518	66	16	8.92045967920844e-08	5.58933409501616e-07
UniRef90_A0A173ZFJ6	condition	CRC	-1.75019215126849	0.290201394375139	66	16	8.96927862098576e-08	5.61867226831311e-07
UniRef90_A0A174A0N9	condition	CRC	-1.65418334446189	0.2742890338013	66	17	8.97470162661933e-08	5.62081869171496e-07
UniRef90_A0A174AHP2	condition	CRC	-1.80357222546135	0.299093135134838	66	16	8.99837225411926e-08	5.63439002886933e-07
UniRef90_A0A173RJH3	condition	CRC	-1.70684064705519	0.283059586682767	66	16	9.00427879052946e-08	5.636834701156e-07
UniRef90_A0A174INH9	condition	CRC	-1.93672760567056	0.321212525335663	66	16	9.0235428697249e-08	5.64763848084694e-07
UniRef90_A0A096KWE0	condition	CRC	-1.49065147969111	0.247235889974366	66	17	9.02921095069639e-08	5.64992991073583e-07
UniRef90_A0A174VVQ9	condition	CRC	-1.558537786474	0.258510706180632	66	16	9.04197079997258e-08	5.65665693246285e-07
UniRef90_A0A174ABZ8	condition	CRC	-1.57619566915374	0.261442714065894	66	15	9.04455250666287e-08	5.65701493373857e-07
UniRef90_A0A174D8S3	condition	CRC	-1.82132713316831	0.302118618537163	66	17	9.05600497522031e-08	5.66291985922706e-07
UniRef90_A0A174CBV2	condition	CRC	-1.81367218931749	0.300862662452753	66	16	9.06590759380895e-08	5.66659481751576e-07
UniRef90_A0A174LL70	condition	CRC	-1.92500707138663	0.319330874582238	66	16	9.06545133326135e-08	5.66659481751576e-07
UniRef90_A0A173WEL1	condition	CRC	-2.0976988320376	0.34800158792691	66	15	9.08010305599806e-08	5.67420779650294e-07
UniRef90_A0A174IGK4	condition	CRC	-1.46953045219538	0.243819720051364	66	16	9.10605169510685e-08	5.68916039326782e-07
UniRef90_A0A173R1Q1	condition	CRC	-1.49953950228746	0.248815005517777	66	16	9.12022231734625e-08	5.6967494714429e-07
UniRef90_A0A174IN71	condition	CRC	-1.89356078034007	0.314257134141369	66	16	9.16385261161708e-08	5.72273244725475e-07
UniRef90_A0A0M6WPQ5	condition	CRC	-1.64148525406764	0.272543272565026	66	16	9.2608713209045e-08	5.78203702430924e-07
UniRef90_A0A173S9P7	condition	CRC	-1.78590643698278	0.29653634234051	66	15	9.2713789910256e-08	5.78731399901004e-07
UniRef90_A0A174LNQ9	condition	CRC	-3.29735713318192	0.546980932858141	66	35	9.28688737674487e-08	5.79570945311731e-07
UniRef90_A0A174FQ74	condition	CRC	-1.8239466385101	0.302917131705058	66	16	9.31836548659943e-08	5.81406527435166e-07
UniRef90_A0A174AW61	condition	CRC	-1.79954262805562	0.298873733950378	66	16	9.32544852035267e-08	5.81602183096372e-07
UniRef90_A0A174E0N5	condition	CRC	-1.70551911566757	0.283258247825856	66	16	9.32563318590872e-08	5.81602183096372e-07
UniRef90_A0A096KVU2	condition	CRC	-1.66912631211137	0.277242157220985	66	16	9.34813077099403e-08	5.82876140564837e-07
UniRef90_A0A173V254	condition	CRC	-1.52241294222979	0.252913097218906	66	15	9.3833306117947e-08	5.84811873772956e-07
UniRef90_A0A174L111	condition	CRC	-1.59083123152079	0.264279131506776	66	16	9.38328426981326e-08	5.84811873772956e-07
UniRef90_A0A174A5U3	condition	CRC	-1.85681190926976	0.308482353920635	66	16	9.39541593751212e-08	5.85435479134221e-07
UniRef90_A0A173YQ89	condition	CRC	-1.8725084995494	0.31111920369091	66	16	9.41628024751422e-08	5.86538209154131e-07
UniRef90_A0A174CCS6	condition	CRC	-2.1931978532303	0.364403699113067	66	16	9.41728014129253e-08	5.86538209154131e-07
UniRef90_A0A174ANL0	condition	CRC	-1.99187266713487	0.330980203382512	66	15	9.43554843430544e-08	5.87496918646677e-07
UniRef90_A0A174EY61	condition	CRC	-2.00907148282612	0.333839986780281	66	16	9.43684664009758e-08	5.87496918646677e-07
UniRef90_A0A174CPE1	condition	CRC	-1.72717559725171	0.28709790313832	66	16	9.5147507764446e-08	5.92162813776792e-07
UniRef90_A0A174Q4D1	condition	CRC	-1.62860678501566	0.270714908571972	66	16	9.51600088635339e-08	5.92162813776792e-07
UniRef90_A0A173YZF7	condition	CRC	-1.63474239083029	0.271773108498563	66	16	9.54785734703219e-08	5.94013878527404e-07
UniRef90_A0A174CRK3	condition	CRC	-1.74082284285193	0.289439921089283	66	17	9.5722231808631e-08	5.95398203684617e-07
UniRef90_A0A174BDK8	condition	CRC	-1.21620511632425	0.202219736092275	66	16	9.57894311415106e-08	5.95684573778619e-07
UniRef90_A0A173Z3H9	condition	CRC	-1.49797648353453	0.249082980958442	66	16	9.59063148780756e-08	5.96279720946905e-07
UniRef90_A0A173YXK8	condition	CRC	-2.26836684480393	0.377214327844873	66	17	9.60940135503054e-08	5.97314786811261e-07
UniRef90_A0A174AC09	condition	CRC	-1.79726986412657	0.298886450013844	66	17	9.61886749955362e-08	5.97639280175311e-07
UniRef90_A0A174MG25	condition	CRC	-1.5275877552389	0.254036150322959	66	16	9.61698867495744e-08	5.97639280175311e-07
UniRef90_A0A173WY88	condition	CRC	-2.00164606016199	0.332933957723993	66	16	9.65981988460527e-08	6.00051300510608e-07
UniRef90_A0A173V9V6	condition	CRC	-1.75100358257206	0.291287407035419	66	15	9.69353036368856e-08	6.02012501210149e-07
UniRef90_A0A173SGC7	condition	CRC	-1.69994342988481	0.282798404192816	66	16	9.69766038031983e-08	6.0213616018254e-07
UniRef90_A0A173YNI3	condition	CRC	-1.83961389612257	0.306083649938185	66	16	9.7352629524264e-08	6.04337646387449e-07
UniRef90_A0A174M1L9	condition	CRC	-1.44361112517738	0.240218175827639	66	17	9.75768621416481e-08	6.05596080910863e-07
UniRef90_A0A174MUF8	condition	CRC	-1.91600828540081	0.318901432144703	66	16	9.81286571672945e-08	6.08886479297702e-07
UniRef90_A0A173ZVS6	condition	CRC	-1.89740936835376	0.315818615380222	66	16	9.82228232202292e-08	6.09336474062559e-07
UniRef90_A0A1C6K3H6	condition	CRC	-1.58404655496207	0.263675058066521	66	15	9.83536607308094e-08	6.10013715993334e-07
UniRef90_A0A174IYP1	condition	CRC	-1.99610500650472	0.332299488927187	66	16	9.85961203220516e-08	6.11382814825198e-07
UniRef90_A0A174AT74	condition	CRC	-1.80840823663455	0.30106055065859	66	17	9.8655698560555e-08	6.11617534877063e-07
UniRef90_A0A174ACA5	condition	CRC	-2.40183977697987	0.399893814876719	66	15	9.88886180396396e-08	6.12926546686908e-07
UniRef90_A0A174M6X7	condition	CRC	-1.78221758668235	0.296767338412498	66	16	9.91838728680491e-08	6.14621261056861e-07
UniRef90_A0A174EA49	condition	CRC	-2.04666622401598	0.340812779629846	66	16	9.92566891545273e-08	6.14937128758418e-07
UniRef90_A0A173T251	condition	CRC	-1.65296122182309	0.275301432152496	66	15	9.96736102151907e-08	6.17384262877458e-07
UniRef90_A0A173Y9M2	condition	CRC	-2.3324189233043	0.388470532917212	66	17	9.97046633498004e-08	6.17440757286314e-07
UniRef90_A0A096KM78	condition	CRC	-1.62901011239022	0.271358458839042	66	16	1.00074870997573e-07	6.19460810977063e-07
UniRef90_A0A174DQL2	condition	CRC	-2.08206993400595	0.346826366519437	66	15	1.00059666602391e-07	6.19460810977063e-07
UniRef90_A0A174A9A2	condition	CRC	-1.72167907488169	0.286854635570556	66	16	1.00566910074603e-07	6.2223289064181e-07
UniRef90_A0A174B8Y6	condition	CRC	-2.05687807637842	0.342700307626676	66	16	1.00546512627866e-07	6.2223289064181e-07
UniRef90_A0A174BNQ1	condition	CRC	-1.81777228768435	0.302886879892597	66	17	1.00738465289154e-07	6.23097994953842e-07
UniRef90_A0A174HF63	condition	CRC	-1.60681190926976	0.267736949265422	66	16	1.00750997194867e-07	6.23097994953842e-07
UniRef90_A0A174UGZ1	condition	CRC	-1.36537309968402	0.227529600426312	66	16	1.00988682918219e-07	6.24430793216275e-07
UniRef90_A0A174GT78	condition	CRC	-1.80221098910123	0.300329170334483	66	18	1.01017932064561e-07	6.24474489126374e-07
UniRef90_A0A173THM8	condition	CRC	-2.30698516033002	0.384460419836511	66	17	1.0110016674582e-07	6.24845640884376e-07
UniRef90_A0A174DKS6	condition	CRC	-2.24808842106039	0.374655701635555	66	16	1.01166885836988e-07	6.25120757261386e-07
UniRef90_A0A174IGV7	condition	CRC	-1.79769220110503	0.299620670432872	66	15	1.01373427609291e-07	6.26259542255161e-07
UniRef90_A0A173SCR6	condition	CRC	-2.06356479321936	0.343948216563009	66	16	1.01475607279248e-07	6.26753246188109e-07
UniRef90_A0A174SBI3	condition	CRC	-2.12879624113937	0.354825202290152	66	17	1.01505493913447e-07	6.26800321265925e-07
UniRef90_A0A174AC17	condition	CRC	-1.89390757022589	0.315713287775075	66	16	1.01802577018694e-07	6.28221426617773e-07
UniRef90_A0A174HPT5	condition	CRC	-1.9170892624164	0.319575578719759	66	17	1.01786896205161e-07	6.28221426617773e-07
UniRef90_A0A174SRH2	condition	CRC	-1.83646826803452	0.306135665248651	66	16	1.01782745905588e-07	6.28221426617773e-07
UniRef90_A0A173XAG4	condition	CRC	-1.46857727438456	0.244832393929456	66	17	1.0201320681993e-07	6.29383256277598e-07
UniRef90_A0A174ILL9	condition	CRC	-1.81845920062379	0.303195342210016	66	16	1.02273707319473e-07	6.30852192913629e-07
UniRef90_A0A174AI66	condition	CRC	-1.67174142490619	0.278773444516535	66	16	1.02626576230452e-07	6.32890114795111e-07
UniRef90_A0A096LGD6	condition	CRC	-1.5566473910271	0.259591007936738	66	16	1.02722045939088e-07	6.33340130809725e-07
UniRef90_A0A173ZSY3	condition	CRC	-1.6954073991557	0.282735915970354	66	16	1.02764000257711e-07	6.3346006902892e-07
UniRef90_A0A173V554	condition	CRC	-1.66293722943647	0.277323792647393	66	16	1.02788412440316e-07	6.33471844794172e-07
UniRef90_A0A173VJT0	condition	CRC	-1.63389127727157	0.272562694048734	66	16	1.03528593569802e-07	6.3789384245504e-07
UniRef90_A0A174N103	condition	CRC	-1.73563286548516	0.28956806509425	66	16	1.03807720323966e-07	6.39473729225448e-07
UniRef90_A0A174UTJ3	condition	CRC	-1.71441563406328	0.286033055304123	66	18	1.03848954999068e-07	6.39587788478182e-07
UniRef90_A0A173WXI3	condition	CRC	-2.6583760888987	0.443667302174739	66	42	1.04647010060854e-07	6.44361904469195e-07
UniRef90_A0A174CYB7	condition	CRC	-1.70268684406519	0.284172187894884	66	16	1.04679928187687e-07	6.44423647133119e-07
UniRef90_A0A174KT64	condition	CRC	-2.17369841236047	0.362788993146842	66	16	1.04725563370572e-07	6.44563633582933e-07
UniRef90_A0A096KR21	condition	CRC	-3.18281908755618	0.531342377050815	66	16	1.05339873522354e-07	6.48061214904133e-07
UniRef90_A0A096KTN0	condition	CRC	-1.57887639015701	0.263578399725792	66	16	1.05335216871985e-07	6.48061214904133e-07
UniRef90_A0A096KNR4	condition	CRC	-1.74385187897884	0.291138085821704	66	15	1.05494021834148e-07	6.48610945418671e-07
UniRef90_A0A173YE56	condition	CRC	-1.56209263195796	0.260792542224532	66	16	1.05488037695259e-07	6.48610945418671e-07
UniRef90_A0A174RVA7	condition	CRC	-1.33783091005887	0.22335280446991	66	16	1.05498348929813e-07	6.48610945418671e-07
UniRef90_A0A096KTL6	condition	CRC	-1.6634127988426	0.27771990756969	66	16	1.0559456961174e-07	6.48964334654159e-07
UniRef90_A0A174JEP0	condition	CRC	-2.32621312318831	0.388380806226198	66	15	1.05601932972815e-07	6.48964334654159e-07
UniRef90_A0A173YB84	condition	CRC	-2.36929344739933	0.395590731746268	66	15	1.05710914829782e-07	6.49492290329122e-07
UniRef90_A0A174LEZ3	condition	CRC	-1.61138253399359	0.269062955103092	66	17	1.05871744147204e-07	6.5033849906875e-07
UniRef90_A0A174AT94	condition	CRC	-2.08211103462327	0.347678244806777	66	16	1.05977409973862e-07	6.50845559682407e-07
UniRef90_A0A096LMY3	condition	CRC	-2.12970786018613	0.355710371712522	66	16	1.06570781011859e-07	6.54346919748276e-07
UniRef90_A0A173YIX8	condition	CRC	-1.25573780217842	0.209750804680084	66	15	1.06733843742686e-07	6.5520522656871e-07
UniRef90_A0A173TM76	condition	CRC	-1.81791929155836	0.303658423057076	66	15	1.06768988156674e-07	6.55278080354627e-07
UniRef90_A0A174JGH6	condition	CRC	-1.82434757785535	0.304826846907448	66	16	1.07553285105689e-07	6.59947707562197e-07
UniRef90_A0A173SN50	condition	CRC	-1.63659902179121	0.273470482229082	66	16	1.07684865122864e-07	6.60611096739785e-07
UniRef90_A0A0M6WJV5	condition	CRC	-1.84076996582605	0.307594729029	66	15	1.07750304729903e-07	6.60868535676739e-07
UniRef90_A0A174P448	condition	CRC	-1.46880678399739	0.245453839014356	66	16	1.07901132098056e-07	6.61649459992259e-07
UniRef90_A0A173T6N2	condition	CRC	-1.74924671514845	0.292366862605715	66	15	1.08322805040679e-07	6.6409050686089e-07
UniRef90_A0A174DGH5	condition	CRC	-1.39703947564559	0.233503472013078	66	16	1.08367362535341e-07	6.6421902680055e-07
UniRef90_A0A174NSH6	condition	CRC	-1.91980482995328	0.320890924624755	66	16	1.08459596801256e-07	6.64639653711136e-07
UniRef90_A0A174II20	condition	CRC	-1.69610025223886	0.283511218770866	66	16	1.08567712056248e-07	6.65157394952662e-07
UniRef90_A0A173WHC2	condition	CRC	-1.59708718703664	0.266969561300123	66	16	1.08652461646211e-07	6.65531788569222e-07
UniRef90_A0A096KS97	condition	CRC	-1.82141152597185	0.304577202645689	66	16	1.09576248103958e-07	6.71044275967504e-07
UniRef90_A0A173T7A9	condition	CRC	-1.28235159149881	0.214439457509648	66	17	1.09625377163681e-07	6.71199133952142e-07
UniRef90_A0A174CX71	condition	CRC	-1.5810148086197	0.264393446224151	66	16	1.09727384063763e-07	6.71677607341393e-07
UniRef90_A0A174AG84	condition	CRC	-1.57691539978935	0.263715380243679	66	16	1.09800643275036e-07	6.71979936843223e-07
UniRef90_A0A173VNA0	condition	CRC	-1.44813951836057	0.242183875701534	66	16	1.09846792956719e-07	6.7211626066454e-07
UniRef90_A0A173S1L5	condition	CRC	-1.52185248474386	0.254542987122209	66	16	1.10167213946319e-07	6.73930336161837e-07
UniRef90_A0A174CQU2	condition	CRC	-1.48455795213353	0.248310185226106	66	16	1.1021974673942e-07	6.7410521620859e-07
UniRef90_A0A173Z153	condition	CRC	-1.63604938303884	0.273665231030535	66	17	1.10374131518665e-07	6.74902812883028e-07
UniRef90_A0A173SPM5	condition	CRC	-1.49066406052939	0.249370275558979	66	15	1.1062366252595e-07	6.76281725826392e-07
UniRef90_A0A174LL69	condition	CRC	-1.30601130106817	0.218482728922461	66	16	1.10655258907487e-07	6.7632801753443e-07
UniRef90_A0A173R3F9	condition	CRC	-1.48022903369034	0.247651283801527	66	16	1.10904190825736e-07	6.7770236165099e-07
UniRef90_A0A173RKD0	condition	CRC	-1.62745245333502	0.272292065660235	66	17	1.1099439309416e-07	6.78106370309635e-07
UniRef90_A0A174B9A2	condition	CRC	-1.72068062042218	0.287897300992312	66	16	1.11058420758027e-07	6.78350327875893e-07
UniRef90_A0A173SKK4	condition	CRC	-1.66569767943215	0.278727563848207	66	16	1.11337890732281e-07	6.79909826441471e-07
UniRef90_A0A096KV35	condition	CRC	-1.70036540232875	0.28454688392929	66	16	1.11505824258708e-07	6.80648582860235e-07
UniRef90_A0A174FC40	condition	CRC	-1.60681190926976	0.268893839088155	66	16	1.11531397866378e-07	6.80648582860235e-07
UniRef90_A0A174UTD4	condition	CRC	-1.70933751580744	0.286050382862702	66	16	1.11524750383521e-07	6.80648582860235e-07
UniRef90_A0A174KHP0	condition	CRC	-2.51712615546588	0.421246298999213	66	15	1.11623860654338e-07	6.81065220013203e-07
UniRef90_A0A096LLD7	condition	CRC	-1.66158866226372	0.278195885437108	66	16	1.12814729256988e-07	6.88182071081845e-07
UniRef90_A0A173WPK2	condition	CRC	-1.86815979044355	0.312790009135551	66	16	1.12885990209985e-07	6.88467590206132e-07
UniRef90_A0A174E3M3	condition	CRC	-1.76371042352755	0.295308027603612	66	16	1.12941701286891e-07	6.88658170809738e-07
UniRef90_A0A173UPT2	condition	CRC	-1.63337479380896	0.273499456401827	66	16	1.13080174298023e-07	6.89353197669544e-07
UniRef90_A0A174KFU5	condition	CRC	-2.49446014254987	0.417687686613808	66	15	1.13107618466651e-07	6.89371222141838e-07
UniRef90_A0A096KRV5	condition	CRC	-2.00472153008013	0.335693829834406	66	16	1.13194550177373e-07	6.89751726535366e-07
UniRef90_A0A173WYY0	condition	CRC	-1.61255531928698	0.270029532208296	66	17	1.13239493098992e-07	6.89876262653716e-07
UniRef90_A0A096KS81	condition	CRC	-2.0421428906317	0.341987937407813	66	16	1.13411266573459e-07	6.90773253261797e-07
UniRef90_A0A173XTX9	condition	CRC	-1.65366870552802	0.276961759519713	66	16	1.13697747694253e-07	6.92368374018737e-07
UniRef90_A0A174DXQ2	condition	CRC	-1.80423998871711	0.302200764801136	66	16	1.13882089969824e-07	6.93191047963349e-07
UniRef90_A0A174TWE8	condition	CRC	-1.81228588777853	0.303547314745082	66	15	1.13872431715284e-07	6.93191047963349e-07
UniRef90_A0A173V159	condition	CRC	-2.02179745367668	0.338653167093797	66	16	1.13982163359531e-07	6.93544073785935e-07
UniRef90_A0A173Z375	condition	CRC	-1.56177871990016	0.261600255936839	66	16	1.13989358816692e-07	6.93544073785935e-07
UniRef90_A0A174UX73	condition	CRC	-2.03342234139661	0.34062656885836	66	16	1.14188426660825e-07	6.94605139878036e-07
UniRef90_A0A174JH77	condition	CRC	-1.65773805714055	0.277700550070546	66	15	1.14249592133539e-07	6.94827072314408e-07
UniRef90_A0A174IIZ4	condition	CRC	-1.62070075449396	0.27151419279929	66	17	1.14428079176962e-07	6.95762264576641e-07
UniRef90_A0A174A2R9	condition	CRC	-1.64252619498405	0.275177855166181	66	16	1.1449909579605e-07	6.95893468231953e-07
UniRef90_A0A174RFF9	condition	CRC	-1.81424747707322	0.303944373441368	66	15	1.14476833182688e-07	6.95893468231953e-07
UniRef90_A0A174G1A8	condition	CRC	-2.06360130395248	0.345728423671028	66	16	1.14549347060248e-07	6.96048611793679e-07
UniRef90_A0A173XUY5	condition	CRC	-1.66171523960297	0.278419847574668	66	16	1.14761938990911e-07	6.97189923709995e-07
UniRef90_A0A174KGP9	condition	CRC	-2.2526893972151	0.377477215811116	66	15	1.15046669168112e-07	6.98768895452142e-07
UniRef90_A0A174I2M6	condition	CRC	-1.63841946268218	0.274549172843824	66	17	1.15081580910179e-07	6.98830169495977e-07
UniRef90_A0A174QZ87	condition	CRC	-1.55666395004921	0.260883934890891	66	16	1.1543933276508e-07	7.00851433254808e-07
UniRef90_A0A174IWL4	condition	CRC	-1.64937736277137	0.276439706087798	66	16	1.15613673992477e-07	7.01758548994439e-07
UniRef90_A0A173UTW0	condition	CRC	-1.30511922816128	0.218772661230292	66	16	1.16004589092242e-07	7.03827843130347e-07
UniRef90_A0A174TRN6	condition	CRC	-2.04335763247717	0.342518255992261	66	16	1.1598251634994e-07	7.03827843130347e-07
UniRef90_A0A174V8G4	condition	CRC	-2.92122080892786	0.489696859583154	66	51	1.16130458424563e-07	7.04439703850095e-07
UniRef90_A0A174D6T4	condition	CRC	-1.68657216149975	0.28273100847013	66	17	1.16165482239132e-07	7.04500356741928e-07
UniRef90_A0A174XDE9	condition	CRC	-2.29742640669494	0.385153016584636	66	16	1.16311049407673e-07	7.05231243360931e-07
UniRef90_A0A174P2G5	condition	CRC	-1.96842157947183	0.330041708850475	66	16	1.1668242510308e-07	7.0733067000472e-07
UniRef90_A0A096LG04	condition	CRC	-1.75325659342128	0.293984747236176	66	16	1.16862859014844e-07	7.08271949835496e-07
UniRef90_A0A174Y0J7	condition	CRC	-1.57911570386171	0.264795862201348	66	16	1.1697604253422e-07	7.08805327039034e-07
UniRef90_A0A096LM15	condition	CRC	-2.25608833315726	0.378319828496945	66	15	1.17012452887143e-07	7.08873375011589e-07
UniRef90_A0A173ZJA5	condition	CRC	-1.61068390117954	0.270121054123414	66	16	1.17297869929855e-07	7.10449577079451e-07
UniRef90_A0A174HKW9	condition	CRC	-1.76827617505509	0.296555305255825	66	15	1.17345284743559e-07	7.10583879565642e-07
UniRef90_A0A174CH43	condition	CRC	2.52924364305683	0.382626479806241	66	32	1.17554524188917e-07	7.11697841928259e-07
UniRef90_A0A174K0Z6	condition	CRC	-2.76155984865673	0.46320760521747	66	19	1.17761771485704e-07	7.12799267010434e-07
UniRef90_A0A174HW53	condition	CRC	-2.20177410375556	0.369326465962328	66	16	1.17866394951851e-07	7.13279181144561e-07
UniRef90_A0A174MB73	condition	CRC	-2.02331392243362	0.339424688773804	66	16	1.18137038843068e-07	7.14763360737168e-07
UniRef90_A0A174N5E9	condition	CRC	-2.8245059478939	0.473872349545494	66	16	1.1838417130053e-07	7.16104682091216e-07
UniRef90_A0A096KKK1	condition	CRC	-2.25326581156656	0.378040107092546	66	15	1.18426192617359e-07	7.16204978424037e-07
UniRef90_A0A174UZ74	condition	CRC	-2.3730688899034	0.398176667113521	66	16	1.18682189939157e-07	7.17599014425931e-07
UniRef90_A0A174HED9	condition	CRC	-1.32749732148008	0.222745029581749	66	15	1.18739251050054e-07	7.17789863766617e-07
UniRef90_A0A174IG22	condition	CRC	-2.1413303693234	0.3593131563885	66	15	1.18835881142348e-07	7.1821977799901e-07
UniRef90_A0A174H344	condition	CRC	-1.71144086184507	0.287206571047072	66	16	1.19112132465208e-07	7.19734868675799e-07
UniRef90_A0A174AS76	condition	CRC	-1.96684039980931	0.33010161674516	66	16	1.19408469231443e-07	7.21215881957431e-07
UniRef90_A0A174UGP1	condition	CRC	-2.78418840074198	0.467278959757713	66	33	1.19402514111905e-07	7.21215881957431e-07
UniRef90_A0A174KLL9	condition	CRC	-2.30329650491553	0.386653278980789	66	15	1.20011044523315e-07	7.24699898202564e-07
UniRef90_A0A174GM66	condition	CRC	-1.5855962956088	0.266190189993508	66	17	1.20189651732578e-07	7.25622791245024e-07
UniRef90_A0A173Z4B3	condition	CRC	-1.59058025770315	0.267061750697386	66	16	1.20557571947894e-07	7.27687985736944e-07
UniRef90_A0A173XP41	condition	CRC	-1.48869985038238	0.249965267897694	66	15	1.20664355451908e-07	7.27864352835251e-07
UniRef90_A0A174GBT7	condition	CRC	-1.79695082395621	0.301718877502854	66	15	1.20623811293515e-07	7.27864352835251e-07
UniRef90_A0A174Q417	condition	CRC	-1.71433060676393	0.287850504533453	66	16	1.20663654193401e-07	7.27864352835251e-07
UniRef90_A0A174JCE9	condition	CRC	-1.72228644721404	0.289209193182564	66	15	1.20886963155506e-07	7.29050939750174e-07
UniRef90_A0A174BMJ7	condition	CRC	-1.89000418365482	0.317375643476493	66	16	1.20913811743742e-07	7.29056677706111e-07
UniRef90_A0A174RDH8	condition	CRC	-3.33297310331046	0.558200433250683	66	38	1.21123220519312e-07	7.3016293448815e-07
UniRef90_A0A127SQ11	condition	CRC	-1.59413103412304	0.267741587126892	66	16	1.21442844748723e-07	7.31923098566024e-07
UniRef90_A0A174LH71	condition	CRC	-1.39672110861077	0.234587698527186	66	15	1.21467203626757e-07	7.31923098566024e-07
UniRef90_A0A173X4I2	condition	CRC	-1.36577900393298	0.229426000606542	66	15	1.21904399886397e-07	7.34400313631899e-07
UniRef90_A0A173YDY5	condition	CRC	-1.98165413723461	0.332904352768793	66	16	1.22097767366361e-07	7.35407861980698e-07
UniRef90_A0A174F617	condition	CRC	-1.96171709589726	0.329654025079326	66	16	1.22958491168369e-07	7.40433677726617e-07
UniRef90_A0A173V826	condition	CRC	-1.71731013715658	0.288587335107958	66	16	1.23001735857494e-07	7.40535686026554e-07
UniRef90_A0A173SAK4	condition	CRC	-1.37301476610224	0.230745705606029	66	16	1.23199883948427e-07	7.41422194352771e-07
UniRef90_A0A173YV74	condition	CRC	-1.64746616094442	0.276869546446212	66	16	1.23201656194312e-07	7.41422194352771e-07
UniRef90_A0A173Y8F9	condition	CRC	-2.11341594910833	0.355185002813931	66	16	1.23274355988776e-07	7.41701147637534e-07
UniRef90_A0A173W6H0	condition	CRC	-1.33905289989237	0.225059594985553	66	16	1.23474743004234e-07	7.42748069456238e-07
UniRef90_A0A174PT36	condition	CRC	-1.43211369321712	0.240715376061755	66	16	1.23651314773457e-07	7.43651316706337e-07
UniRef90_A0A174UGJ7	condition	CRC	-2.46216498458348	0.413898427608189	66	17	1.23986601663786e-07	7.45508502784901e-07
UniRef90_A0A173SYW9	condition	CRC	-1.67443466139673	0.281489118394918	66	17	1.2409866237472e-07	7.45863694101859e-07
UniRef90_A0A174RZS9	condition	CRC	-1.85654835461385	0.312101587836787	66	15	1.24073995409974e-07	7.45863694101859e-07
UniRef90_A0A174H150	condition	CRC	-1.8635625407854	0.313292422608761	66	15	1.24182294520724e-07	7.46047792434364e-07
UniRef90_A0A174K1Q0	condition	CRC	-1.54833226924779	0.260295332028475	66	15	1.24157532552127e-07	7.46047792434364e-07
UniRef90_A0A173SVQ9	condition	CRC	-2.04626231914709	0.344030410756697	66	17	1.24380389139605e-07	7.47078454247524e-07
UniRef90_A0A173QTC8	condition	CRC	-1.42650064909001	0.239874152661049	66	16	1.24889926753286e-07	7.49978928745416e-07
UniRef90_A0A173ZG88	condition	CRC	-2.00874771168534	0.337795940577389	66	16	1.25007950801212e-07	7.50527581777721e-07
UniRef90_A0A174K5H9	condition	CRC	-1.7337838791743	0.29156618794866	66	16	1.25096563137665e-07	7.50899455320158e-07
UniRef90_A0A173UYZ4	condition	CRC	-1.53380309094515	0.257941888773197	66	15	1.25164364687934e-07	7.51146278979903e-07
UniRef90_A0A0M6WND5	condition	CRC	-1.53959945073704	0.258935217950916	66	16	1.25374065203931e-07	7.51923878061581e-07
UniRef90_A0A173UQT5	condition	CRC	-1.82068706502555	0.306207679277199	66	15	1.25356496263033e-07	7.51923878061581e-07
UniRef90_A0A174AW13	condition	CRC	-1.9847940212021	0.333804084659698	66	16	1.25325690061014e-07	7.51923878061581e-07
UniRef90_A0A173TW85	condition	CRC	-1.85798685500264	0.312564777605812	66	15	1.26145536925638e-07	7.56389596492131e-07
UniRef90_A0A174LE26	condition	CRC	-1.62027838758715	0.272608041158976	66	16	1.26496292446177e-07	7.5833126595928e-07
UniRef90_A0A174AMY3	condition	CRC	-1.71312187090424	0.288277160433947	66	15	1.26993544690729e-07	7.61150153317736e-07
UniRef90_A0A096KRE8	condition	CRC	-1.87846259536282	0.316172447948335	66	16	1.27674688106734e-07	7.65069778539968e-07
UniRef90_A0A173ZEL9	condition	CRC	-1.67101683715548	0.281261508033419	66	19	1.2772964110588e-07	7.65236189915458e-07
UniRef90_A0A174F0T7	condition	CRC	-1.79077895317378	0.30149982081819	66	16	1.28525726810696e-07	7.69841757696747e-07
UniRef90_A0A174UKU4	condition	CRC	-1.79914370055136	0.302931687713593	66	17	1.28759202346736e-07	7.71076167722894e-07
UniRef90_A0A174DG91	condition	CRC	-1.71158786571908	0.288279970080617	66	16	1.29706303825865e-07	7.76582702106708e-07
UniRef90_A0A173WF47	condition	CRC	-1.63923447607009	0.276104717923423	66	16	1.29828128769333e-07	7.77146817162292e-07
UniRef90_A0A173SR89	condition	CRC	-1.52363493206329	0.256641358162077	66	15	1.29918637485926e-07	7.77523274341789e-07
