0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,region,seq_tool,condition
0.78872967,0.58869314,0.6946516,0.48337212,0.8058181,0.84588593,0.3511407,0.46709123,0.74052584,0.66878116,0.8976247,0.7192122,0.607259,0.34559944,0.19342253,0.09718835,0.6447592,0.5279777,0.5433462,0.39394182,0.95166826,0.17035991,0.5838519,0.5812997,0.8999991,0.24833135,0.7103071,0.40571943,0.72348565,0.7138711,0.24927261,0.67228615,0.72047824,0.7745464,0.59793127,0.6758842,0.706723,0.8276599,0.5862987,0.6026141,0.46396938,0.7975291,0.8407194,0.5437336,0.49057466,0.17964709,0.8452938,0.3538191,0.50341153,0.11459544,0.47191507,0.62460697,0.8322436,0.7236845,0.6433799,0.25259942,0.38605788,0.77023923,0.5705413,0.87899244,0.5225456,0.6968074,0.46078804,0.78860474,0.51618016,0.6230921,0.86263573,0.5677798,0.7371592,0.27072474,0.3586533,0.49000773,0.7200208,0.35082802,0.6647929,0.72118074,0.22502947,0.52876455,0.5493025,0.6662394,0.87982804,0.653698,0.2738799,0.5476294,0.33565325,0.09235728,0.653112,0.64585304,0.43591532,0.11130178,0.7411422,0.35916346,0.65538514,0.678784,0.3831836,0.6571033,0.29862463,0.49455428,0.59865904,0.5915476,0,1.0,1
0.67040795,0.4992551,0.5433692,0.64104205,0.41777834,0.72582614,0.5466697,0.29253006,0.3188125,0.5796958,0.7134062,0.2350016,0.5957384,0.35879993,0.43654191,0.53701633,0.62336993,0.8207518,0.6621659,0.56052095,0.7233278,0.7782958,0.35222074,0.31018686,0.3675114,0.36485064,0.80730534,0.4839961,0.49904782,0.47121608,0.2414487,0.70082253,0.4772743,0.5191267,0.15146628,0.22511148,0.78395104,0.74096555,0.66074246,0.5421161,0.62265366,0.74508166,0.8409428,0.65061295,0.5390607,0.79552954,0.55998987,0.81686276,0.8417202,0.6012414,0.42360035,0.60010535,0.76384217,0.7287301,0.6064641,0.80591255,0.6324678,0.6430938,0.43003875,0.6057242,0.70461154,0.73535496,0.5277224,0.6735133,0.7182469,0.55900896,0.26740137,0.50447303,0.7463796,0.5129845,0.3118496,0.7514964,0.5144959,0.54161364,0.78785944,0.36608592,0.58883643,0.8553842,0.48063254,0.59179103,0.80784506,0.6593136,0.59447056,0.430642,0.16518225,0.6818399,0.726607,0.7379377,0.6997825,0.7038414,0.71288455,0.5931069,0.47788543,0.03183791,0.6134759,0.8447902,0.5226635,0.4831219,0.6706634,0.5270451,0,1.0,1
0.24248794,0.5497925,0.73781437,0.6840363,0.61282814,0.28665805,0.56922054,0.91494274,0.4242015,0.46072698,0.8791846,0.6192247,0.5281299,0.3284553,0.42399734,0.60828364,0.7434896,0.7605444,0.6080182,0.24211961,0.6724207,0.5647081,0.5810017,0.40791598,0.77794105,0.1672695,0.6552247,0.26643777,0.88832486,0.73824346,0.46624184,0.79133564,0.50710016,0.62510735,0.48267812,0.46119827,0.56995463,0.48792294,0.53396755,0.43249375,0.5529783,0.7593349,0.7814162,0.47419873,0.1441004,0.23903874,0.59780467,0.71266866,0.7724126,0.49989697,0.37134096,0.33351767,0.3419395,0.42375368,0.65606475,0.40171364,0.61640054,0.8290384,0.56605154,0.84901935,0.48321357,0.64397216,0.22048256,0.43322712,0.65057445,0.22277215,0.42359352,0.5075021,0.6461549,0.49808007,0.5384536,0.62098634,0.80806303,0.46695668,0.7051913,0.71945155,0.4827,0.6440377,0.37685737,0.6581018,0.93010545,0.39943197,0.5860953,0.74952406,0.25600165,0.5929781,0.9234194,0.6658499,0.17921618,0.07006985,0.7304012,0.7750332,0.73430574,0.77683556,0.059680283,0.6929984,0.46288314,0.27023014,0.20580333,0.5956857,0,1.0,1
0.5818005,0.59244955,0.6370903,0.6766853,0.6607502,0.83845687,0.56207055,0.7164243,0.4521461,0.6804716,0.6102818,0.42333087,0.12083429,0.36358577,0.6136889,0.6959535,0.7789194,0.802451,0.6458085,0.5634527,0.8697916,0.73909724,0.5588354,0.42258906,0.59325063,0.2648046,0.056550086,0.5528226,0.7560839,0.7236316,0.6953684,0.8675667,0.39090025,0.78876185,0.6499076,0.63416326,0.7442571,0.80595773,0.66094744,0.4720821,0.51059055,0.19916677,0.64556575,0.3870626,0.35629007,0.8202075,0.5929831,0.7134007,0.8356283,0.5153289,0.4050405,0.29298484,0.7811593,0.7051707,0.48157698,0.85031843,0.2072041,0.48737723,0.8109107,0.77053624,0.6953112,0.72725046,0.46473348,0.34479088,0.17323089,0.4040863,0.6737527,0.53053427,0.5952157,0.071130216,0.6529599,0.7970861,0.5146231,0.34189236,0.7835374,0.8814024,0.70485806,0.8505067,0.58130556,0.47909385,0.8145646,0.12521446,0.33277452,0.8534908,0.33290988,0.81911653,0.7078543,0.41744024,0.63748944,0.5060885,0.6040682,0.7652945,0.6042062,0.49708727,0.39662597,0.68128973,0.25110334,0.5241649,0.7609984,0.46845165,0,1.0,0
0.59569186,0.5484835,0.6751185,0.6385156,0.69783175,0.8824437,0.5260433,0.71076137,0.49481127,0.67018145,0.60530937,0.48578197,0.14792636,0.3162713,0.53960335,0.5951205,0.8128258,0.7780211,0.65395796,0.5378352,0.80274314,0.6880118,0.58712167,0.4384744,0.5753136,0.22863111,0.10134268,0.55373657,0.788905,0.72907937,0.6300463,0.83839065,0.3926414,0.8191705,0.62101454,0.6380862,0.75935686,0.80401343,0.67164636,0.46482313,0.48618165,0.20592484,0.69612694,0.33872992,0.36139748,0.74886656,0.62544125,0.68023163,0.777509,0.4230238,0.33938402,0.36068556,0.7882939,0.7037703,0.47986576,0.7220578,0.12366158,0.5479008,0.79576993,0.79695493,0.632021,0.75712883,0.49846548,0.42217195,0.1682638,0.36957294,0.70900834,0.5272129,0.6156071,0.05453551,0.6188324,0.7870896,0.568107,0.3540575,0.76940405,0.85069317,0.66824263,0.8295709,0.6075154,0.49759668,0.84930027,0.13454425,0.2610826,0.8252463,0.30110002,0.7171273,0.7654676,0.37600717,0.5702322,0.45282316,0.65771025,0.7437133,0.63911724,0.5307798,0.37758482,0.69087696,0.20325541,0.533075,0.7488171,0.47388157,0,0.0,0
0.6936908,0.6252464,0.52242535,0.58422583,0.7976198,0.81683,0.4197006,0.54463595,0.7277464,0.5420679,0.92771506,0.7410691,0.57771176,0.33700907,0.3475693,0.2384235,0.6940493,0.5893972,0.5772924,0.46778852,0.9682436,0.23725146,0.52952814,0.45632797,0.9044745,0.376106,0.73696005,0.5404426,0.72048855,0.62587744,0.3861589,0.7956531,0.5057162,0.833337,0.53727466,0.6957709,0.6912378,0.81270933,0.51947826,0.45905453,0.46763465,0.8180116,0.8211586,0.52236253,0.44774002,0.16633499,0.7000387,0.42680168,0.49257624,0.08216673,0.4751994,0.5066867,0.767475,0.68342817,0.6157628,0.35744584,0.27468517,0.8028573,0.5841978,0.901219,0.5556774,0.60256034,0.28428572,0.7235026,0.5665837,0.6100581,0.62818587,0.5460446,0.7139695,0.35945633,0.31592515,0.54185236,0.7293122,0.37028334,0.6152559,0.57115006,0.17891732,0.5565259,0.5636117,0.6371269,0.8781682,0.66600275,0.2793321,0.6439023,0.46749678,0.06132722,0.75585073,0.6632757,0.39690155,0.1297496,0.73727864,0.47186685,0.5975212,0.4473554,0.4245054,0.67826974,0.2811099,0.4366545,0.6061572,0.59282887,0,1.0,0
0.34121382,0.63976336,0.2690266,0.96600676,0.0,0.6745547,1.0,0.3688144,0.5702869,0.6604882,0.6500939,0.10260242,0.5519389,0.3227086,0.64840865,0.3813973,0.9201009,0.75540173,1.0,0.3100289,0.88789624,0.62618047,0.38381094,0.0,0.4302557,0.17370889,0.8805861,1.0,0.7132797,0.4370001,0.19551784,0.95568436,0.61819017,0.7371289,0.24429584,0.0,0.17218342,0.0,0.42100233,0.23993143,0.37962854,0.7883878,0.79386973,0.31677797,0.86934465,1.0000001,0.0,0.66576594,0.37833384,0.79639757,0.9879929,0.343338,0.98794186,0.4421367,0.27226827,0.87840533,0.71926224,0.58406043,0.18422306,0.0,0.22554174,0.5497994,0.41221213,0.39429355,0.291628,0.8395888,0.0057234764,0.08234358,0.90661407,0.37759107,0.0,0.7723289,0.48403347,0.6623939,0.68213904,1.0,0.5679033,0.7445635,0.7187501,0.4305132,0.5788754,0.86545885,0.8550505,0.6504585,0.4875412,0.5858347,0.856884,0.36018395,0.6203307,0.8122009,0.550051,0.8138637,0.62284756,0.26824343,0.0,0.8143792,1.0,0.4209943,0.36819854,0.44468597,0,1.0,0
0.63113743,0.40550867,0.36128688,0.53525525,0.373027,0.60698974,0.5555469,0.32525346,0.33896416,0.5412939,0.5113275,0.26734123,0.6206687,0.31684542,0.30874884,0.5431827,0.6314851,0.79225343,0.71441215,0.6178114,0.5885999,0.80903846,0.32837793,0.28215885,0.3429276,0.37442064,0.67390394,0.50841874,0.5102375,0.50221306,0.13822752,0.6397418,0.46811157,0.57206243,0.10172722,0.24365461,0.7270287,0.7650401,0.78455955,0.5279207,0.6351521,0.6120869,0.7007074,0.8560085,0.55911887,0.777398,0.5508707,0.90717673,0.7066554,0.7971108,0.3067993,0.67724365,0.70076007,0.6908074,0.70259273,0.82597566,0.48578012,0.5588287,0.5583799,0.60634315,0.70422673,0.75817,0.51549447,0.7482703,0.64755625,0.5196505,0.10509497,0.5261611,0.75253177,0.59191114,0.34485245,0.8602464,0.43080112,0.5303404,0.74079144,0.14479071,0.5477281,0.9415824,0.43261617,0.60205996,0.8346391,0.69272226,0.52868676,0.23602739,0.10933159,0.75106966,0.75656456,0.7561054,0.6788824,0.78014505,0.5258151,0.7285374,0.519373,0.11154029,0.8103173,0.8054062,0.5454616,0.31622112,0.7354042,0.42561236,0,0.0,1
0.5110821,0.5031227,0.67400587,0.61529255,0.74846655,0.7527435,0.40872842,0.56495285,0.69585145,0.45894176,0.8658288,0.8080838,0.5745781,0.3057549,0.3023923,0.2190873,0.6800855,0.76834434,0.6041971,0.3800817,0.7172833,0.30676672,0.60530907,0.4179795,0.8119668,0.3501468,0.8531436,0.5103581,0.79385084,0.5421,0.4303166,0.72316635,0.531513,0.5628848,0.363011,0.58590806,0.64596945,0.6084527,0.54658645,0.43946272,0.45536956,0.8729471,0.90599835,0.39109164,0.41491532,0.2132419,0.70558107,0.5567179,0.60542655,0.04842326,0.35016844,0.6685582,0.61670804,0.6600264,0.6212343,0.35017115,0.4274554,0.84368956,0.61159205,0.87150353,0.50492465,0.638725,0.4381564,0.6863187,0.6517939,0.58363765,0.7481321,0.55722713,0.7249873,0.6113555,0.3680644,0.5507921,0.76708555,0.4283664,0.66223204,0.59092116,0.34811378,0.5979052,0.5925067,0.71008897,0.86922413,0.75948834,0.38605946,0.49682164,0.25807858,0.0,0.80144346,0.6604079,0.25036037,0.22103798,0.7216773,0.469876,0.73957044,0.6453306,0.1572324,0.68510413,0.3570395,0.45765403,0.39149785,0.48533612,0,0.0,1
0.07112646,0.48301744,0.74028474,0.6414871,0.6490188,0.2853245,0.57699883,0.97847927,0.29474768,0.44156462,0.8588804,0.7052576,0.60501343,0.2565353,0.36431336,0.720515,0.5583191,0.6907974,0.5467122,0.20658359,0.40577617,0.41287738,0.7449391,0.507054,0.8628103,0.23650016,0.8160727,0.021062613,0.8091582,0.6276666,0.6915163,0.54590565,0.44148594,0.38441634,0.464594,0.40273014,0.5361381,0.23695207,0.36486053,0.52259237,0.7757764,0.83112466,0.6594428,0.44064784,0.14442846,0.33574462,0.7382834,0.81222457,0.8973134,0.59604365,0.47697818,0.5908944,0.24181855,0.47289488,0.72880614,0.3822739,1.0,0.73473436,0.65540427,0.8407299,0.41674203,0.73201823,0.24824116,0.6322033,0.79777414,0.2277705,0.4734352,0.4326682,0.6538655,0.6574998,0.6201427,0.6232768,0.7088808,0.484063,0.6924137,0.7720874,0.5620715,0.66465443,0.42673618,0.76383007,0.9722162,0.42534345,0.6999338,0.5519959,0.17523591,0.65064454,0.8803688,0.7399221,0.15621758,0.20887557,0.80525434,0.8694439,0.6588367,0.9923339,0.224816,0.63710713,0.478992,0.27545643,0.0,0.46455765,0,1.0,0
0.08384243,0.38917333,0.7721635,0.6382825,0.8140838,0.53097963,0.631787,0.45330864,0.50977325,0.6527311,0.75493515,0.5780864,0.24831945,0.059138447,0.45982778,1.0,0.5048536,0.76930976,0.0,0.5838635,0.55488753,0.78509593,0.9838706,0.5460892,0.8772593,0.4264461,0.8091335,0.40470538,0.824999,0.1035963,0.45127687,0.44459206,0.0,0.16165918,0.2334302,0.09976062,0.38585803,0.41655397,0.325563,0.6753165,1.0,0.7855566,0.67670035,0.0,0.44541675,0.74273556,0.54863507,0.65142787,0.9281366,0.0,0.56577474,0.66034174,0.17052197,0.80976284,0.43984425,0.79952925,0.9074744,0.6246062,0.7820673,0.66341203,0.4554453,0.49233437,0.50729454,0.71957654,0.5857333,0.7682626,0.7446254,0.67226064,0.6434282,0.6187326,0.31771743,0.6219401,0.630684,0.49868828,0.64534557,0.52502203,0.9999999,0.8400324,0.87157166,0.5720006,0.77947116,0.7245456,0.6007967,0.43783846,0.06271288,0.95779943,0.7931026,0.6140145,0.7086008,0.99999994,0.7996641,0.8410958,0.67207927,0.8197723,0.391074,0.7768217,0.18220091,0.3362074,0.068659365,0.4947374,0,1.0,0
0.54499406,0.55343294,0.540485,0.60436803,0.5571633,0.6180572,0.67967516,0.5640278,0.5243304,0.59730613,0.6894205,0.24707073,0.4673649,0.31489784,0.5504478,0.65944123,0.44575623,0.67232245,0.49994224,0.66817135,0.75790775,0.57071346,0.3862204,0.40586033,0.85643035,0.22851184,0.5990144,0.54931366,0.84011245,0.6037578,0.44419804,0.817147,0.5233553,0.64799356,0.47316065,0.46537894,0.3597917,0.71711373,0.5924597,0.3416148,0.4311226,0.80978817,0.8519119,0.4197163,0.49120265,0.77727675,0.3419866,0.6293478,0.7092358,0.44876954,0.43241853,0.22253719,0.61183655,0.5130574,0.26701978,0.7587423,0.83716536,0.5966549,0.41520822,0.8189241,0.5350608,0.6013243,0.48678672,0.22664946,0.73463136,0.8033241,0.44472754,0.49764216,0.62863284,0.5967286,0.31194162,0.45609167,0.5610118,0.53658843,0.67799467,0.6689658,0.57590866,0.7554921,0.47209352,0.29743773,0.54789215,0.76391196,0.6942843,0.6398276,0.40957364,0.65985644,0.6274376,0.8190376,0.8321884,0.6821448,0.665076,0.5350389,0.61198187,0.4941082,0.3741824,0.71698594,0.6241123,0.42821994,0.5551641,0.5703201,0,0.0,0
0.56554335,0.57200956,0.65089154,0.6439546,0.66977865,0.8318865,0.5835339,0.73295915,0.44817233,0.6861708,0.5772964,0.41689384,0.120235026,0.31897464,0.5874983,0.68799907,0.76788056,0.79037064,0.6385949,0.545043,0.8190278,0.71905375,0.57080317,0.43331647,0.60553485,0.22385597,0.06310964,0.5269879,0.7643752,0.7072946,0.66256917,0.84162223,0.38615727,0.76897204,0.6396156,0.61838436,0.73090667,0.7954995,0.65699697,0.4505836,0.49830148,0.20957577,0.6516824,0.34353256,0.3343717,0.79865384,0.60819596,0.7147175,0.84272,0.515141,0.3647653,0.313927,0.75728184,0.697087,0.47291893,0.8107582,0.2405302,0.5242076,0.7919098,0.7928446,0.65556943,0.74422187,0.44200584,0.3554087,0.17359936,0.3896665,0.6726433,0.4941088,0.58713824,0.09573832,0.64102185,0.7893162,0.5495915,0.3650692,0.77808243,0.8804956,0.71799564,0.84062445,0.5792712,0.4999429,0.8157873,0.12886375,0.34457627,0.82509303,0.29798013,0.8252978,0.728272,0.40553024,0.6266245,0.50264966,0.6222099,0.76550543,0.61734986,0.53846514,0.39137632,0.6969654,0.2562545,0.5117568,0.7273548,0.47362107,0,0.0,1
0.6432273,0.42736268,0.6140875,0.588813,0.40116325,0.7030731,0.5562397,0.2821547,0.35412222,0.5649507,0.65931094,0.16626701,0.63523054,0.2958384,0.44196233,0.53969187,0.5859542,0.7211684,0.58152807,0.5801834,0.68695414,0.83291537,0.45450646,0.30231905,0.38065037,0.24877816,0.7247001,0.5549308,0.5171551,0.3366654,0.13630301,0.66084486,0.52612,0.6022711,0.19788978,0.20379263,0.72290474,0.72629327,0.68735236,0.50767756,0.58150774,0.83117324,0.87458885,0.6223324,0.57121277,0.7400577,0.3855266,0.8278114,0.865431,0.66901284,0.45640528,0.527265,0.7591785,0.7414164,0.46181285,0.8130996,0.72302145,0.63281447,0.36905596,0.5677506,0.6448957,0.73235965,0.5466111,0.52612305,0.7067735,0.620023,0.26810467,0.47150338,0.7295133,0.56220615,0.22124359,0.70980865,0.5784245,0.49226862,0.6877551,0.4495873,0.62825763,0.86183774,0.5691346,0.48578623,0.70322317,0.7362788,0.68371284,0.565023,0.20745903,0.75397766,0.7705623,0.7499219,0.7985167,0.74423313,0.69619703,0.580484,0.40664414,0.10103661,0.45937884,0.8794064,0.51786554,0.48267314,0.67363256,0.5847051,0,0.0,1
0.47827637,0.2782153,0.6078111,0.4410197,0.5020017,0.733297,0.60945535,0.3584062,0.33164442,0.5220597,0.34589908,0.2573578,0.54803956,0.23952763,0.45590854,0.58152187,0.51728386,0.7006409,0.56307465,0.57171047,0.25115436,0.6958403,0.50823975,0.35872233,0.4016337,0.2939606,0.815993,0.42793375,0.49432117,0.28988698,0.17132574,0.5349181,0.41950357,0.46928722,0.16677806,0.12525043,0.6543587,0.4870197,0.67160386,0.5226733,0.62064654,0.5718319,0.73920006,0.5728469,0.505372,0.7903674,0.41279376,0.8638121,0.7443108,0.6801008,0.22306442,0.7565255,0.69039446,0.6942095,0.4400245,0.7606702,0.72283053,0.6582521,0.51412183,0.6007246,0.61389554,0.78074855,0.62218004,0.71443975,0.7405562,0.58357054,0.25994623,0.51383775,0.743691,0.6528948,0.34295136,0.8126496,0.5444799,0.4643135,0.714437,0.2791592,0.79997325,0.8774689,0.64526945,0.60778075,0.75946695,0.7109867,0.6023524,0.25436884,0.09248504,0.80347514,0.7883018,0.67277956,0.66781116,0.8418772,0.47172695,0.67634636,0.495249,0.27352715,0.5835938,0.75747466,0.4623336,0.36052957,0.5468209,0.38620406,0,1.0,0
0.5202348,0.70017505,0.6053295,0.56848764,0.725065,0.61953485,0.6214504,0.4978952,0.46845296,0.7779449,0.37313434,0.45652348,0.0,0.3679447,0.7005905,0.73166823,0.7897407,0.75501174,0.53492004,0.5383985,0.8719403,0.46373406,0.5275085,0.45294258,0.6728682,0.29213217,0.21447036,0.5281959,0.85737747,0.80245996,0.6118937,0.90491796,0.50945276,0.89675057,0.711971,0.58280665,0.6617287,0.90938544,0.67191494,0.5005293,0.35079393,0.0,0.27692482,0.41217738,0.43622512,0.2712927,0.5423176,0.55991185,0.76044303,0.5628299,0.14947528,0.1381155,0.8558289,0.7214505,0.43783623,0.7334753,0.20485425,0.6938707,0.6107588,0.6785338,0.6848465,0.33788675,0.21554437,0.43619663,0.45236263,0.4842245,0.5355841,0.6506865,0.645401,0.27163157,0.587147,0.8108751,0.6236934,0.091041535,0.61960095,0.55856395,0.74381393,0.51839256,0.09953648,0.39311546,0.92899704,0.3614611,0.15807113,0.79539645,0.38313004,0.82757586,0.67641973,0.08009529,0.5764913,0.47795048,0.2530916,0.5539747,0.4943574,0.64683867,0.47966778,0.7018536,0.33362675,0.40883204,0.62930304,0.38589716,1,0.0,1
0.6094548,0.41013217,0.5584408,0.36236808,0.65212107,0.6616342,0.63703847,0.6818002,0.6498325,0.5549568,0.632429,0.27376595,0.4532352,0.33772108,0.34893873,0.53348726,0.4317131,0.5508624,0.49346107,0.790682,0.56519175,0.6216452,0.4229015,0.36282885,1.0,0.20090032,0.5888836,0.4853664,0.800938,0.5286721,0.41268766,0.70288336,0.6293977,0.7295265,0.5157171,0.47536463,0.26999524,0.6276762,0.78186595,0.39932904,0.3591826,0.6860515,0.84242886,0.5078261,0.522031,0.7233465,0.26742813,0.63374996,0.6801093,0.33053106,0.331644,0.2517514,0.63031435,0.47690988,0.16944015,0.742787,0.75368285,0.50961775,0.5448189,0.77755773,0.4799629,0.66706,0.5458953,0.21817496,0.73787504,0.8068688,0.52576625,0.56798714,0.651861,0.62325156,0.37267745,0.48016846,0.51812553,0.4593706,0.65912324,0.66463953,0.6010009,0.779938,0.62004066,0.27107027,0.4984899,0.8134085,0.5695635,0.55195993,0.49698249,0.5684506,0.51779443,0.87274796,0.74983823,0.65790933,0.54483914,0.5413073,0.752754,0.64130753,0.33209127,0.5789129,0.5761278,0.3674691,0.5295843,0.4575907,1,1.0,0
0.39176726,0.4440887,0.6040949,0.7166083,0.75398856,0.7872193,0.54016566,0.6542647,0.39519072,0.6107341,0.69940674,0.662867,0.29760233,0.1662043,0.51054114,0.73517704,0.5988767,0.8525424,0.6184057,0.5660791,0.41721505,0.22824043,0.8061383,0.5051728,0.7760369,0.39994103,0.7101218,0.440327,0.8549468,0.6052852,0.73380196,0.6886841,0.20170152,0.29275218,0.5253218,0.56844014,0.5537273,0.45567256,0.23297673,0.3773067,0.6839623,0.60537267,0.7557423,0.25985643,0.36461636,0.8476213,0.74161494,0.6557153,0.7850945,0.28222406,0.43835297,0.71912706,0.498042,0.6176996,0.48826197,0.5474299,0.74451303,0.67447096,0.7399386,0.92188793,0.5327225,0.7454489,0.6069625,0.70358837,0.6842237,0.69944376,0.6158226,0.46235925,0.66452765,0.6072657,0.45977247,0.69778943,0.5926647,0.51219654,0.72163904,0.52079856,0.5504584,0.69753546,0.59901935,0.60066366,0.8020818,0.6496807,0.5429072,0.34230143,0.1445052,0.4972823,0.7221555,0.5387805,0.54029083,0.6598838,0.7939761,0.6898787,0.64267033,0.72933173,0.5307289,0.67394286,0.35330656,0.49919498,0.39301825,0.34024858,0,0.0,0
0.55291444,0.560389,0.67878616,0.5232128,0.6867704,0.5541854,0.34256634,0.48782107,0.63899255,0.7229737,0.87694424,0.44973892,0.4232384,0.4615988,0.51605266,0.62748915,0.5614839,0.41103062,0.5557596,1.0,0.67513454,0.5254789,0.0,0.23268473,0.8988591,0.0,0.52098215,0.61053693,0.7547814,0.83132815,0.48488557,0.80348015,0.5431246,0.82343644,0.52980936,0.41048133,0.0,1.0,0.5514899,0.19198674,0.30602756,0.832608,0.86444414,0.4603884,0.59516525,0.8411673,0.17808723,0.44253516,0.81528586,0.24904665,0.33879942,0.0,0.7107571,0.3314169,0.006599307,1.0,0.8367221,0.6810298,0.49486464,0.8439639,0.46907657,0.74194306,0.5231532,0.21137145,0.99999994,0.7759771,0.3989948,0.33911306,0.46326286,0.8247412,0.23761228,0.5431782,0.5921331,0.6720489,0.7750993,0.5418004,0.41089886,0.87803143,0.7138204,0.18007013,0.15462798,0.73276,0.4819901,0.6226981,0.52806854,0.6100981,0.6813395,0.9219809,0.706979,0.47860914,0.65030634,0.60242915,0.6393633,0.5648707,0.5835172,0.6060302,0.68212414,0.40012276,0.5982284,0.5525177,1,1.0,0
0.36663783,0.74338317,0.1359486,0.4838439,0.511304,0.3142813,0.21551329,0.81964874,0.5342944,0.67296416,0.86870295,0.7700741,0.80406374,0.15553817,0.10733375,0.7731155,0.74881697,0.5215343,0.54520863,0.6245648,0.6927403,0.61524147,0.73929274,0.43949696,0.6826515,0.4625741,0.182556,0.5162181,0.90003777,0.52310586,0.6796384,0.7693524,0.36343312,0.7756821,0.67801213,0.7389939,0.6097703,0.8545566,0.5163158,0.67767835,0.7626176,0.6074743,0.54918784,0.7404069,0.55284214,0.54709715,0.5134205,0.78311014,0.83825797,0.8879076,0.33090875,0.5794932,0.31143498,1.0,0.8178234,0.73878497,0.54842126,0.1421664,0.8414022,0.66703135,0.24832913,0.43705997,0.41259667,0.45632103,0.41861314,0.9003773,0.30139259,0.5223079,0.79617804,0.7483576,0.56310743,0.8720711,0.5021954,0.15876803,0.32455945,0.660312,0.06573683,0.6335781,0.70059186,0.4492557,0.87646836,0.6859522,0.6223894,0.5981825,0.24022233,0.4054076,0.83435655,0.5935645,0.65725654,0.5287348,0.43328196,0.7175341,0.18634999,0.6184519,0.8027089,0.8248732,0.56023717,0.40974823,0.74618167,0.3812343,1,1.0,1
0.67383033,0.7065896,0.7324982,1.0,0.63233733,0.32117677,0.0,0.62323785,0.7325549,0.2979487,0.0,0.41698727,1.0,1.0,0.99999994,0.4344383,0.58526695,0.8891496,0.49039555,0.85646474,0.9446164,0.3247248,0.5000626,0.43221402,0.26602638,1.0,0.19853094,0.694649,0.84518665,0.85651344,0.8635607,0.73779947,0.312585,0.17502776,0.8169658,0.78854704,0.7202201,0.18203437,0.0,0.6529371,0.94398195,0.92925435,0.6836758,1.0,0.828208,0.37917402,0.5463094,0.8359239,0.41914195,0.74299294,1.0,0.57217354,0.90634733,0.5977249,0.89457643,0.91339004,0.84780765,0.7349907,0.6991604,0.6404771,1.0000001,0.947611,1.0,0.0,0.88727003,0.7869582,0.7826111,1.0000001,0.86276704,0.20408434,0.48393968,0.28505835,0.0,0.8001785,0.45053056,0.44222426,0.5143807,1.0000001,0.9817666,0.65063626,0.6679824,0.6866607,1.0,0.71685314,1.0000001,0.95602113,0.80725336,1.0,0.9562041,0.09266454,0.38778415,1.0,0.38888025,0.10213268,0.4567624,0.0,0.13788784,1.0,0.6308757,0.65679395,0,1.0,0
0.34186023,0.44787496,0.5554358,0.71406144,0.75379616,0.71325505,0.5985716,0.6578616,0.33873302,0.60372573,0.67344457,0.6457399,0.27019125,0.18761823,0.6020341,0.8273425,0.5220845,0.795959,0.586473,0.5956201,0.40054563,0.3310979,0.8588845,0.51060605,0.7812442,0.41252476,0.66745645,0.42943162,0.7861682,0.5688585,0.80235773,0.69975007,0.15304121,0.3060825,0.5474248,0.59208286,0.5228173,0.4246166,0.23906893,0.3941928,0.7169789,0.5354825,0.6694788,0.2590658,0.32409108,0.92465675,0.64165264,0.7089558,0.8478298,0.43263134,0.45677087,0.64020884,0.5118341,0.57433355,0.4772521,0.65581584,0.79872584,0.6110526,0.75148135,0.8943151,0.55326736,0.6986181,0.5447105,0.645586,0.68215835,0.70559776,0.6075899,0.4627497,0.64898354,0.5981929,0.49465898,0.7124937,0.5813586,0.46529493,0.7386702,0.5169473,0.6226724,0.69291615,0.5968597,0.6253724,0.76375467,0.60923487,0.6140142,0.32842934,0.12428765,0.62842053,0.65359515,0.47855076,0.6085162,0.6836358,0.7176707,0.69275767,0.6114394,0.7132181,0.5754209,0.6820585,0.35999176,0.41507858,0.37757778,0.31732535,1,0.0,1
0.38228044,0.40876442,0.51324975,0.68216217,0.5919265,0.61384875,0.6182184,0.54850703,0.27928874,0.6406512,0.46251354,0.42638794,0.317842,0.10681036,0.5233473,0.7793064,0.6167826,0.8826006,0.6539922,0.57927305,0.35046127,0.3345354,0.67583936,0.42442283,0.597256,0.3851587,0.7223795,0.42290643,0.7921213,0.58810824,0.4730577,0.6122573,0.21330667,0.24816632,0.3867348,0.4135059,0.6042245,0.49050182,0.31351095,0.3400191,0.65846443,0.60042083,0.7055213,0.33619538,0.3643872,0.89132065,0.64763176,0.7973251,0.7633371,0.55209386,0.35316977,0.69713056,0.4946295,0.6367198,0.47014916,0.60580647,0.8282771,0.6769696,0.6142386,0.84065336,0.57101226,0.7539962,0.6006091,0.6678546,0.70620596,0.6807475,0.34743944,0.3926999,0.652658,0.6853566,0.36680192,0.7373188,0.5556022,0.59170747,0.7152036,0.28507817,0.6567815,0.7315558,0.4803003,0.5920083,0.77594745,0.7097031,0.633146,0.23374659,0.086715996,0.73717684,0.7659305,0.56709635,0.6334837,0.7861366,0.7044515,0.7720095,0.6139958,0.5306986,0.6727828,0.74529064,0.4453811,0.44320655,0.39853778,0.41145837,0,0.0,1
